file	keyword	line_number	matched_text	category	sha256
session#42c6f74f4363/main.m	results	40	"'\n Have you deleted the content of the Folder called ""Results""? ' ..."	SAVE_OPERATION	1aab337d9f67bc7f
session#42c6f74f4363/main.m	results	76	resultdir = 'Results';	SAVE_OPERATION	1aab337d9f67bc7f
session#42c6f74f4363/main.m	save(	80	save([resultdir '/' (t) '_Subject_is_' comment '_selected_run_id_' num2str(run_id)])	SAVE_OPERATION	1aab337d9f67bc7f
session#1a41b274daca/Show_movie.m	sync	11	Screen('Preference', 'SkipSyncTests', 1);	SCANNER_TRIGGER	83ade79574081031
session#1a41b274daca/Show_movie.m	screen('flip'	75	Screen('Flip', win);	PSYCHTOOLBOX_TIME	83ade79574081031
session#1a41b274daca/Show_movie.m	forp	79	psychtoolbox_forp_id=0;	SCANNER_TRIGGER	83ade79574081031
session#1a41b274daca/Show_movie.m	playmovie	88	Screen('PlayMovie', movie, 1);	FRAME_TIMING	83ade79574081031
session#1a41b274daca/Show_movie.m	trigger	93	% only look for t as trigger	SCANNER_TRIGGER	83ade79574081031
session#1a41b274daca/Show_movie.m	forp	94	KbQueueCreate(psychtoolbox_forp_id, keysOfInterest);	SCANNER_TRIGGER	83ade79574081031
session#1a41b274daca/Show_movie.m	kbqueue	94	KbQueueCreate(psychtoolbox_forp_id, keysOfInterest);	SCANNER_TRIGGER	83ade79574081031
session#1a41b274daca/Show_movie.m	kbqueue	95	KbQueueStart;	SCANNER_TRIGGER	83ade79574081031
session#1a41b274daca/Show_movie.m	kbcheck	97	[keyPress, keyTime, keyID] = KbCheck(-1);	SCANNER_TRIGGER	83ade79574081031
session#1a41b274daca/Show_movie.m	time	97	[keyPress, keyTime, keyID] = KbCheck(-1);	PSYCHTOOLBOX_TIME	83ade79574081031
session#1a41b274daca/Show_movie.m	kbqueue	99	KbQueueWait	SCANNER_TRIGGER	83ade79574081031
session#1a41b274daca/Show_movie.m	kbcheck	103	[keyIsDown,secs,keyCode]=KbCheck;	SCANNER_TRIGGER	83ade79574081031
session#1a41b274daca/Show_movie.m	playmovie	107	Screen('PlayMovie', movie, 0);	FRAME_TIMING	83ade79574081031
session#1a41b274daca/Show_movie.m	frame	116	% Wait for next movie frame, retrieve texture handle to it	FRAME_TIMING	83ade79574081031
session#1a41b274daca/Show_movie.m	getmovieimage	118	tex = Screen('GetMovieImage', win, movie);	FRAME_TIMING	83ade79574081031
session#1a41b274daca/Show_movie.m	screen('flip'	138	Screen('Flip', win);	PSYCHTOOLBOX_TIME	83ade79574081031
session#1a41b274daca/Show_movie.m	playmovie	146	Screen('PlayMovie', movie, 0);	FRAME_TIMING	83ade79574081031
session#1a41b274daca/main.m	sync	5	Screen('Preference', 'SkipSyncTests', 0);	SCANNER_TRIGGER	c0ca9dbb15a8af64
session#1a41b274daca/main.m	results	17	%% check FOV script results that you have written down	SAVE_OPERATION	c0ca9dbb15a8af64
session#1a41b274daca/main.m	results	24	change_eye = 0; % you can change this parameter based on the results of FOV script	SAVE_OPERATION	c0ca9dbb15a8af64
session#1a41b274daca/main.m	trigger	27	% press t to start --> this comes from the trigger box	SCANNER_TRIGGER	c0ca9dbb15a8af64
session#1a41b274daca/main.m	results	41	"'\n Have you deleted the content of the Folder called ""Results""? ' ..."	SAVE_OPERATION	c0ca9dbb15a8af64
session#1a41b274daca/main.m	results	77	resultdir = 'Results';	SAVE_OPERATION	c0ca9dbb15a8af64
session#1a41b274daca/main.m	save(	81	save([resultdir '/' (t) '_Subject_is_' comment '_selected_run_id_' num2str(run_id)])	SAVE_OPERATION	c0ca9dbb15a8af64
session#9cdb7db2239d/Show_movie.m	sync	11	Screen('Preference', 'SkipSyncTests', 1);	SCANNER_TRIGGER	83ade79574081031
session#9cdb7db2239d/Show_movie.m	screen('flip'	75	Screen('Flip', win);	PSYCHTOOLBOX_TIME	83ade79574081031
session#9cdb7db2239d/Show_movie.m	forp	79	psychtoolbox_forp_id=0;	SCANNER_TRIGGER	83ade79574081031
session#9cdb7db2239d/Show_movie.m	playmovie	88	Screen('PlayMovie', movie, 1);	FRAME_TIMING	83ade79574081031
session#9cdb7db2239d/Show_movie.m	trigger	93	% only look for t as trigger	SCANNER_TRIGGER	83ade79574081031
session#9cdb7db2239d/Show_movie.m	forp	94	KbQueueCreate(psychtoolbox_forp_id, keysOfInterest);	SCANNER_TRIGGER	83ade79574081031
session#9cdb7db2239d/Show_movie.m	kbqueue	94	KbQueueCreate(psychtoolbox_forp_id, keysOfInterest);	SCANNER_TRIGGER	83ade79574081031
session#9cdb7db2239d/Show_movie.m	kbqueue	95	KbQueueStart;	SCANNER_TRIGGER	83ade79574081031
session#9cdb7db2239d/Show_movie.m	kbcheck	97	[keyPress, keyTime, keyID] = KbCheck(-1);	SCANNER_TRIGGER	83ade79574081031
session#9cdb7db2239d/Show_movie.m	time	97	[keyPress, keyTime, keyID] = KbCheck(-1);	PSYCHTOOLBOX_TIME	83ade79574081031
session#9cdb7db2239d/Show_movie.m	kbqueue	99	KbQueueWait	SCANNER_TRIGGER	83ade79574081031
session#9cdb7db2239d/Show_movie.m	kbcheck	103	[keyIsDown,secs,keyCode]=KbCheck;	SCANNER_TRIGGER	83ade79574081031
session#9cdb7db2239d/Show_movie.m	playmovie	107	Screen('PlayMovie', movie, 0);	FRAME_TIMING	83ade79574081031
session#9cdb7db2239d/Show_movie.m	frame	116	% Wait for next movie frame, retrieve texture handle to it	FRAME_TIMING	83ade79574081031
session#9cdb7db2239d/Show_movie.m	getmovieimage	118	tex = Screen('GetMovieImage', win, movie);	FRAME_TIMING	83ade79574081031
session#9cdb7db2239d/Show_movie.m	screen('flip'	138	Screen('Flip', win);	PSYCHTOOLBOX_TIME	83ade79574081031
session#9cdb7db2239d/Show_movie.m	playmovie	146	Screen('PlayMovie', movie, 0);	FRAME_TIMING	83ade79574081031
session#9cdb7db2239d/main.m	sync	4	Screen('Preference', 'SkipSyncTests', 0);	SCANNER_TRIGGER	1aab337d9f67bc7f
session#9cdb7db2239d/main.m	results	16	%% check FOV script results that you have written down	SAVE_OPERATION	1aab337d9f67bc7f
session#9cdb7db2239d/main.m	results	23	change_eye = 0; % you can change this parameter based on the results of FOV script	SAVE_OPERATION	1aab337d9f67bc7f
session#9cdb7db2239d/main.m	trigger	26	% press t to start --> this comes from the trigger box	SCANNER_TRIGGER	1aab337d9f67bc7f
session#9cdb7db2239d/main.m	results	40	"'\n Have you deleted the content of the Folder called ""Results""? ' ..."	SAVE_OPERATION	1aab337d9f67bc7f
session#9cdb7db2239d/main.m	results	76	resultdir = 'Results';	SAVE_OPERATION	1aab337d9f67bc7f
session#9cdb7db2239d/main.m	save(	80	save([resultdir '/' (t) '_Subject_is_' comment '_selected_run_id_' num2str(run_id)])	SAVE_OPERATION	1aab337d9f67bc7f
session#88723da1687f/Show_movie.m	sync	11	Screen('Preference', 'SkipSyncTests', 1);	SCANNER_TRIGGER	83ade79574081031
session#88723da1687f/Show_movie.m	screen('flip'	75	Screen('Flip', win);	PSYCHTOOLBOX_TIME	83ade79574081031
session#88723da1687f/Show_movie.m	forp	79	psychtoolbox_forp_id=0;	SCANNER_TRIGGER	83ade79574081031
session#88723da1687f/Show_movie.m	playmovie	88	Screen('PlayMovie', movie, 1);	FRAME_TIMING	83ade79574081031
session#88723da1687f/Show_movie.m	trigger	93	% only look for t as trigger	SCANNER_TRIGGER	83ade79574081031
session#88723da1687f/Show_movie.m	forp	94	KbQueueCreate(psychtoolbox_forp_id, keysOfInterest);	SCANNER_TRIGGER	83ade79574081031
session#88723da1687f/Show_movie.m	kbqueue	94	KbQueueCreate(psychtoolbox_forp_id, keysOfInterest);	SCANNER_TRIGGER	83ade79574081031
session#88723da1687f/Show_movie.m	kbqueue	95	KbQueueStart;	SCANNER_TRIGGER	83ade79574081031
session#88723da1687f/Show_movie.m	kbcheck	97	[keyPress, keyTime, keyID] = KbCheck(-1);	SCANNER_TRIGGER	83ade79574081031
session#88723da1687f/Show_movie.m	time	97	[keyPress, keyTime, keyID] = KbCheck(-1);	PSYCHTOOLBOX_TIME	83ade79574081031
session#88723da1687f/Show_movie.m	kbqueue	99	KbQueueWait	SCANNER_TRIGGER	83ade79574081031
session#88723da1687f/Show_movie.m	kbcheck	103	[keyIsDown,secs,keyCode]=KbCheck;	SCANNER_TRIGGER	83ade79574081031
session#88723da1687f/Show_movie.m	playmovie	107	Screen('PlayMovie', movie, 0);	FRAME_TIMING	83ade79574081031
session#88723da1687f/Show_movie.m	frame	116	% Wait for next movie frame, retrieve texture handle to it	FRAME_TIMING	83ade79574081031
session#88723da1687f/Show_movie.m	getmovieimage	118	tex = Screen('GetMovieImage', win, movie);	FRAME_TIMING	83ade79574081031
session#88723da1687f/Show_movie.m	screen('flip'	138	Screen('Flip', win);	PSYCHTOOLBOX_TIME	83ade79574081031
session#88723da1687f/Show_movie.m	playmovie	146	Screen('PlayMovie', movie, 0);	FRAME_TIMING	83ade79574081031
session#88723da1687f/main.m	sync	4	Screen('Preference', 'SkipSyncTests', 0);	SCANNER_TRIGGER	1aab337d9f67bc7f
session#88723da1687f/main.m	results	16	%% check FOV script results that you have written down	SAVE_OPERATION	1aab337d9f67bc7f
session#88723da1687f/main.m	results	23	change_eye = 0; % you can change this parameter based on the results of FOV script	SAVE_OPERATION	1aab337d9f67bc7f
session#88723da1687f/main.m	trigger	26	% press t to start --> this comes from the trigger box	SCANNER_TRIGGER	1aab337d9f67bc7f
session#88723da1687f/main.m	results	40	"'\n Have you deleted the content of the Folder called ""Results""? ' ..."	SAVE_OPERATION	1aab337d9f67bc7f
session#88723da1687f/main.m	results	76	resultdir = 'Results';	SAVE_OPERATION	1aab337d9f67bc7f
session#88723da1687f/main.m	save(	80	save([resultdir '/' (t) '_Subject_is_' comment '_selected_run_id_' num2str(run_id)])	SAVE_OPERATION	1aab337d9f67bc7f
session#2b9f75b5b15c/Show_movie.m	sync	11	Screen('Preference', 'SkipSyncTests', 1);	SCANNER_TRIGGER	83ade79574081031
session#2b9f75b5b15c/Show_movie.m	screen('flip'	75	Screen('Flip', win);	PSYCHTOOLBOX_TIME	83ade79574081031
session#2b9f75b5b15c/Show_movie.m	forp	79	psychtoolbox_forp_id=0;	SCANNER_TRIGGER	83ade79574081031
session#2b9f75b5b15c/Show_movie.m	playmovie	88	Screen('PlayMovie', movie, 1);	FRAME_TIMING	83ade79574081031
session#2b9f75b5b15c/Show_movie.m	trigger	93	% only look for t as trigger	SCANNER_TRIGGER	83ade79574081031
session#2b9f75b5b15c/Show_movie.m	forp	94	KbQueueCreate(psychtoolbox_forp_id, keysOfInterest);	SCANNER_TRIGGER	83ade79574081031
session#2b9f75b5b15c/Show_movie.m	kbqueue	94	KbQueueCreate(psychtoolbox_forp_id, keysOfInterest);	SCANNER_TRIGGER	83ade79574081031
session#2b9f75b5b15c/Show_movie.m	kbqueue	95	KbQueueStart;	SCANNER_TRIGGER	83ade79574081031
session#2b9f75b5b15c/Show_movie.m	kbcheck	97	[keyPress, keyTime, keyID] = KbCheck(-1);	SCANNER_TRIGGER	83ade79574081031
session#2b9f75b5b15c/Show_movie.m	time	97	[keyPress, keyTime, keyID] = KbCheck(-1);	PSYCHTOOLBOX_TIME	83ade79574081031
session#2b9f75b5b15c/Show_movie.m	kbqueue	99	KbQueueWait	SCANNER_TRIGGER	83ade79574081031
session#2b9f75b5b15c/Show_movie.m	kbcheck	103	[keyIsDown,secs,keyCode]=KbCheck;	SCANNER_TRIGGER	83ade79574081031
session#2b9f75b5b15c/Show_movie.m	playmovie	107	Screen('PlayMovie', movie, 0);	FRAME_TIMING	83ade79574081031
session#2b9f75b5b15c/Show_movie.m	frame	116	% Wait for next movie frame, retrieve texture handle to it	FRAME_TIMING	83ade79574081031
session#2b9f75b5b15c/Show_movie.m	getmovieimage	118	tex = Screen('GetMovieImage', win, movie);	FRAME_TIMING	83ade79574081031
session#2b9f75b5b15c/Show_movie.m	screen('flip'	138	Screen('Flip', win);	PSYCHTOOLBOX_TIME	83ade79574081031
session#2b9f75b5b15c/Show_movie.m	playmovie	146	Screen('PlayMovie', movie, 0);	FRAME_TIMING	83ade79574081031
session#2b9f75b5b15c/main.m	sync	4	Screen('Preference', 'SkipSyncTests', 0);	SCANNER_TRIGGER	1aab337d9f67bc7f
session#2b9f75b5b15c/main.m	results	16	%% check FOV script results that you have written down	SAVE_OPERATION	1aab337d9f67bc7f
session#2b9f75b5b15c/main.m	results	23	change_eye = 0; % you can change this parameter based on the results of FOV script	SAVE_OPERATION	1aab337d9f67bc7f
session#2b9f75b5b15c/main.m	trigger	26	% press t to start --> this comes from the trigger box	SCANNER_TRIGGER	1aab337d9f67bc7f
session#2b9f75b5b15c/main.m	results	40	"'\n Have you deleted the content of the Folder called ""Results""? ' ..."	SAVE_OPERATION	1aab337d9f67bc7f
session#2b9f75b5b15c/main.m	results	76	resultdir = 'Results';	SAVE_OPERATION	1aab337d9f67bc7f
session#2b9f75b5b15c/main.m	save(	80	save([resultdir '/' (t) '_Subject_is_' comment '_selected_run_id_' num2str(run_id)])	SAVE_OPERATION	1aab337d9f67bc7f
session#6b9230b29646/Show_movie.m	sync	11	Screen('Preference', 'SkipSyncTests', 1);	SCANNER_TRIGGER	83ade79574081031
session#6b9230b29646/Show_movie.m	screen('flip'	75	Screen('Flip', win);	PSYCHTOOLBOX_TIME	83ade79574081031
session#6b9230b29646/Show_movie.m	forp	79	psychtoolbox_forp_id=0;	SCANNER_TRIGGER	83ade79574081031
session#6b9230b29646/Show_movie.m	playmovie	88	Screen('PlayMovie', movie, 1);	FRAME_TIMING	83ade79574081031
session#6b9230b29646/Show_movie.m	trigger	93	% only look for t as trigger	SCANNER_TRIGGER	83ade79574081031
session#6b9230b29646/Show_movie.m	forp	94	KbQueueCreate(psychtoolbox_forp_id, keysOfInterest);	SCANNER_TRIGGER	83ade79574081031
session#6b9230b29646/Show_movie.m	kbqueue	94	KbQueueCreate(psychtoolbox_forp_id, keysOfInterest);	SCANNER_TRIGGER	83ade79574081031
session#6b9230b29646/Show_movie.m	kbqueue	95	KbQueueStart;	SCANNER_TRIGGER	83ade79574081031
session#6b9230b29646/Show_movie.m	kbcheck	97	[keyPress, keyTime, keyID] = KbCheck(-1);	SCANNER_TRIGGER	83ade79574081031
session#6b9230b29646/Show_movie.m	time	97	[keyPress, keyTime, keyID] = KbCheck(-1);	PSYCHTOOLBOX_TIME	83ade79574081031
session#6b9230b29646/Show_movie.m	kbqueue	99	KbQueueWait	SCANNER_TRIGGER	83ade79574081031
session#6b9230b29646/Show_movie.m	kbcheck	103	[keyIsDown,secs,keyCode]=KbCheck;	SCANNER_TRIGGER	83ade79574081031
session#6b9230b29646/Show_movie.m	playmovie	107	Screen('PlayMovie', movie, 0);	FRAME_TIMING	83ade79574081031
session#6b9230b29646/Show_movie.m	frame	116	% Wait for next movie frame, retrieve texture handle to it	FRAME_TIMING	83ade79574081031
session#6b9230b29646/Show_movie.m	getmovieimage	118	tex = Screen('GetMovieImage', win, movie);	FRAME_TIMING	83ade79574081031
session#6b9230b29646/Show_movie.m	screen('flip'	138	Screen('Flip', win);	PSYCHTOOLBOX_TIME	83ade79574081031
session#6b9230b29646/Show_movie.m	playmovie	146	Screen('PlayMovie', movie, 0);	FRAME_TIMING	83ade79574081031
session#6b9230b29646/main.m	sync	4	Screen('Preference', 'SkipSyncTests', 0);	SCANNER_TRIGGER	1aab337d9f67bc7f
session#6b9230b29646/main.m	results	16	%% check FOV script results that you have written down	SAVE_OPERATION	1aab337d9f67bc7f
session#6b9230b29646/main.m	results	23	change_eye = 0; % you can change this parameter based on the results of FOV script	SAVE_OPERATION	1aab337d9f67bc7f
session#6b9230b29646/main.m	trigger	26	% press t to start --> this comes from the trigger box	SCANNER_TRIGGER	1aab337d9f67bc7f
session#6b9230b29646/main.m	results	40	"'\n Have you deleted the content of the Folder called ""Results""? ' ..."	SAVE_OPERATION	1aab337d9f67bc7f
session#6b9230b29646/main.m	results	76	resultdir = 'Results';	SAVE_OPERATION	1aab337d9f67bc7f
session#6b9230b29646/main.m	save(	80	save([resultdir '/' (t) '_Subject_is_' comment '_selected_run_id_' num2str(run_id)])	SAVE_OPERATION	1aab337d9f67bc7f
session#eecea208e9b4/Show_movie.m	sync	11	Screen('Preference', 'SkipSyncTests', 1);	SCANNER_TRIGGER	83ade79574081031
session#eecea208e9b4/Show_movie.m	screen('flip'	75	Screen('Flip', win);	PSYCHTOOLBOX_TIME	83ade79574081031
session#eecea208e9b4/Show_movie.m	forp	79	psychtoolbox_forp_id=0;	SCANNER_TRIGGER	83ade79574081031
session#eecea208e9b4/Show_movie.m	playmovie	88	Screen('PlayMovie', movie, 1);	FRAME_TIMING	83ade79574081031
session#eecea208e9b4/Show_movie.m	trigger	93	% only look for t as trigger	SCANNER_TRIGGER	83ade79574081031
session#eecea208e9b4/Show_movie.m	forp	94	KbQueueCreate(psychtoolbox_forp_id, keysOfInterest);	SCANNER_TRIGGER	83ade79574081031
session#eecea208e9b4/Show_movie.m	kbqueue	94	KbQueueCreate(psychtoolbox_forp_id, keysOfInterest);	SCANNER_TRIGGER	83ade79574081031
session#eecea208e9b4/Show_movie.m	kbqueue	95	KbQueueStart;	SCANNER_TRIGGER	83ade79574081031
session#eecea208e9b4/Show_movie.m	kbcheck	97	[keyPress, keyTime, keyID] = KbCheck(-1);	SCANNER_TRIGGER	83ade79574081031
session#eecea208e9b4/Show_movie.m	time	97	[keyPress, keyTime, keyID] = KbCheck(-1);	PSYCHTOOLBOX_TIME	83ade79574081031
session#eecea208e9b4/Show_movie.m	kbqueue	99	KbQueueWait	SCANNER_TRIGGER	83ade79574081031
session#eecea208e9b4/Show_movie.m	kbcheck	103	[keyIsDown,secs,keyCode]=KbCheck;	SCANNER_TRIGGER	83ade79574081031
session#eecea208e9b4/Show_movie.m	playmovie	107	Screen('PlayMovie', movie, 0);	FRAME_TIMING	83ade79574081031
session#eecea208e9b4/Show_movie.m	frame	116	% Wait for next movie frame, retrieve texture handle to it	FRAME_TIMING	83ade79574081031
session#eecea208e9b4/Show_movie.m	getmovieimage	118	tex = Screen('GetMovieImage', win, movie);	FRAME_TIMING	83ade79574081031
session#eecea208e9b4/Show_movie.m	screen('flip'	138	Screen('Flip', win);	PSYCHTOOLBOX_TIME	83ade79574081031
session#eecea208e9b4/Show_movie.m	playmovie	146	Screen('PlayMovie', movie, 0);	FRAME_TIMING	83ade79574081031
session#eecea208e9b4/main.m	sync	4	Screen('Preference', 'SkipSyncTests', 0);	SCANNER_TRIGGER	1aab337d9f67bc7f
session#eecea208e9b4/main.m	results	16	%% check FOV script results that you have written down	SAVE_OPERATION	1aab337d9f67bc7f
session#eecea208e9b4/main.m	results	23	change_eye = 0; % you can change this parameter based on the results of FOV script	SAVE_OPERATION	1aab337d9f67bc7f
session#eecea208e9b4/main.m	trigger	26	% press t to start --> this comes from the trigger box	SCANNER_TRIGGER	1aab337d9f67bc7f
session#eecea208e9b4/main.m	results	40	"'\n Have you deleted the content of the Folder called ""Results""? ' ..."	SAVE_OPERATION	1aab337d9f67bc7f
session#eecea208e9b4/main.m	results	76	resultdir = 'Results';	SAVE_OPERATION	1aab337d9f67bc7f
session#eecea208e9b4/main.m	save(	80	save([resultdir '/' (t) '_Subject_is_' comment '_selected_run_id_' num2str(run_id)])	SAVE_OPERATION	1aab337d9f67bc7f
session#295ed4d8b693/Show_movie.m	sync	11	Screen('Preference', 'SkipSyncTests', 1);	SCANNER_TRIGGER	83ade79574081031
session#295ed4d8b693/Show_movie.m	screen('flip'	75	Screen('Flip', win);	PSYCHTOOLBOX_TIME	83ade79574081031
session#295ed4d8b693/Show_movie.m	forp	79	psychtoolbox_forp_id=0;	SCANNER_TRIGGER	83ade79574081031
session#295ed4d8b693/Show_movie.m	playmovie	88	Screen('PlayMovie', movie, 1);	FRAME_TIMING	83ade79574081031
session#295ed4d8b693/Show_movie.m	trigger	93	% only look for t as trigger	SCANNER_TRIGGER	83ade79574081031
session#295ed4d8b693/Show_movie.m	forp	94	KbQueueCreate(psychtoolbox_forp_id, keysOfInterest);	SCANNER_TRIGGER	83ade79574081031
session#295ed4d8b693/Show_movie.m	kbqueue	94	KbQueueCreate(psychtoolbox_forp_id, keysOfInterest);	SCANNER_TRIGGER	83ade79574081031
session#295ed4d8b693/Show_movie.m	kbqueue	95	KbQueueStart;	SCANNER_TRIGGER	83ade79574081031
session#295ed4d8b693/Show_movie.m	kbcheck	97	[keyPress, keyTime, keyID] = KbCheck(-1);	SCANNER_TRIGGER	83ade79574081031
session#295ed4d8b693/Show_movie.m	time	97	[keyPress, keyTime, keyID] = KbCheck(-1);	PSYCHTOOLBOX_TIME	83ade79574081031
session#295ed4d8b693/Show_movie.m	kbqueue	99	KbQueueWait	SCANNER_TRIGGER	83ade79574081031
session#295ed4d8b693/Show_movie.m	kbcheck	103	[keyIsDown,secs,keyCode]=KbCheck;	SCANNER_TRIGGER	83ade79574081031
session#295ed4d8b693/Show_movie.m	playmovie	107	Screen('PlayMovie', movie, 0);	FRAME_TIMING	83ade79574081031
session#295ed4d8b693/Show_movie.m	frame	116	% Wait for next movie frame, retrieve texture handle to it	FRAME_TIMING	83ade79574081031
session#295ed4d8b693/Show_movie.m	getmovieimage	118	tex = Screen('GetMovieImage', win, movie);	FRAME_TIMING	83ade79574081031
session#295ed4d8b693/Show_movie.m	screen('flip'	138	Screen('Flip', win);	PSYCHTOOLBOX_TIME	83ade79574081031
session#295ed4d8b693/Show_movie.m	playmovie	146	Screen('PlayMovie', movie, 0);	FRAME_TIMING	83ade79574081031
session#295ed4d8b693/main.m	sync	4	Screen('Preference', 'SkipSyncTests', 0);	SCANNER_TRIGGER	1aab337d9f67bc7f
session#295ed4d8b693/main.m	results	16	%% check FOV script results that you have written down	SAVE_OPERATION	1aab337d9f67bc7f
session#295ed4d8b693/main.m	results	23	change_eye = 0; % you can change this parameter based on the results of FOV script	SAVE_OPERATION	1aab337d9f67bc7f
session#295ed4d8b693/main.m	trigger	26	% press t to start --> this comes from the trigger box	SCANNER_TRIGGER	1aab337d9f67bc7f
session#295ed4d8b693/main.m	results	40	"'\n Have you deleted the content of the Folder called ""Results""? ' ..."	SAVE_OPERATION	1aab337d9f67bc7f
session#295ed4d8b693/main.m	results	76	resultdir = 'Results';	SAVE_OPERATION	1aab337d9f67bc7f
session#295ed4d8b693/main.m	save(	80	save([resultdir '/' (t) '_Subject_is_' comment '_selected_run_id_' num2str(run_id)])	SAVE_OPERATION	1aab337d9f67bc7f
session#cdd305187ddb/Show_movie.m	sync	11	Screen('Preference', 'SkipSyncTests', 1);	SCANNER_TRIGGER	83ade79574081031
session#cdd305187ddb/Show_movie.m	screen('flip'	75	Screen('Flip', win);	PSYCHTOOLBOX_TIME	83ade79574081031
session#cdd305187ddb/Show_movie.m	forp	79	psychtoolbox_forp_id=0;	SCANNER_TRIGGER	83ade79574081031
session#cdd305187ddb/Show_movie.m	playmovie	88	Screen('PlayMovie', movie, 1);	FRAME_TIMING	83ade79574081031
session#cdd305187ddb/Show_movie.m	trigger	93	% only look for t as trigger	SCANNER_TRIGGER	83ade79574081031
session#cdd305187ddb/Show_movie.m	forp	94	KbQueueCreate(psychtoolbox_forp_id, keysOfInterest);	SCANNER_TRIGGER	83ade79574081031
session#cdd305187ddb/Show_movie.m	kbqueue	94	KbQueueCreate(psychtoolbox_forp_id, keysOfInterest);	SCANNER_TRIGGER	83ade79574081031
session#cdd305187ddb/Show_movie.m	kbqueue	95	KbQueueStart;	SCANNER_TRIGGER	83ade79574081031
session#cdd305187ddb/Show_movie.m	kbcheck	97	[keyPress, keyTime, keyID] = KbCheck(-1);	SCANNER_TRIGGER	83ade79574081031
session#cdd305187ddb/Show_movie.m	time	97	[keyPress, keyTime, keyID] = KbCheck(-1);	PSYCHTOOLBOX_TIME	83ade79574081031
session#cdd305187ddb/Show_movie.m	kbqueue	99	KbQueueWait	SCANNER_TRIGGER	83ade79574081031
session#cdd305187ddb/Show_movie.m	kbcheck	103	[keyIsDown,secs,keyCode]=KbCheck;	SCANNER_TRIGGER	83ade79574081031
session#cdd305187ddb/Show_movie.m	playmovie	107	Screen('PlayMovie', movie, 0);	FRAME_TIMING	83ade79574081031
session#cdd305187ddb/Show_movie.m	frame	116	% Wait for next movie frame, retrieve texture handle to it	FRAME_TIMING	83ade79574081031
session#cdd305187ddb/Show_movie.m	getmovieimage	118	tex = Screen('GetMovieImage', win, movie);	FRAME_TIMING	83ade79574081031
session#cdd305187ddb/Show_movie.m	screen('flip'	138	Screen('Flip', win);	PSYCHTOOLBOX_TIME	83ade79574081031
session#cdd305187ddb/Show_movie.m	playmovie	146	Screen('PlayMovie', movie, 0);	FRAME_TIMING	83ade79574081031
session#cdd305187ddb/main.m	sync	4	Screen('Preference', 'SkipSyncTests', 0);	SCANNER_TRIGGER	1aab337d9f67bc7f
session#cdd305187ddb/main.m	results	16	%% check FOV script results that you have written down	SAVE_OPERATION	1aab337d9f67bc7f
session#cdd305187ddb/main.m	results	23	change_eye = 0; % you can change this parameter based on the results of FOV script	SAVE_OPERATION	1aab337d9f67bc7f
session#cdd305187ddb/main.m	trigger	26	% press t to start --> this comes from the trigger box	SCANNER_TRIGGER	1aab337d9f67bc7f
session#cdd305187ddb/main.m	results	40	"'\n Have you deleted the content of the Folder called ""Results""? ' ..."	SAVE_OPERATION	1aab337d9f67bc7f
session#cdd305187ddb/main.m	results	76	resultdir = 'Results';	SAVE_OPERATION	1aab337d9f67bc7f
session#cdd305187ddb/main.m	save(	80	save([resultdir '/' (t) '_Subject_is_' comment '_selected_run_id_' num2str(run_id)])	SAVE_OPERATION	1aab337d9f67bc7f
session#bca9e0484ef6/Show_movie.m	sync	11	Screen('Preference', 'SkipSyncTests', 1);	SCANNER_TRIGGER	83ade79574081031
session#bca9e0484ef6/Show_movie.m	screen('flip'	75	Screen('Flip', win);	PSYCHTOOLBOX_TIME	83ade79574081031
session#bca9e0484ef6/Show_movie.m	forp	79	psychtoolbox_forp_id=0;	SCANNER_TRIGGER	83ade79574081031
session#bca9e0484ef6/Show_movie.m	playmovie	88	Screen('PlayMovie', movie, 1);	FRAME_TIMING	83ade79574081031
session#bca9e0484ef6/Show_movie.m	trigger	93	% only look for t as trigger	SCANNER_TRIGGER	83ade79574081031
session#bca9e0484ef6/Show_movie.m	forp	94	KbQueueCreate(psychtoolbox_forp_id, keysOfInterest);	SCANNER_TRIGGER	83ade79574081031
session#bca9e0484ef6/Show_movie.m	kbqueue	94	KbQueueCreate(psychtoolbox_forp_id, keysOfInterest);	SCANNER_TRIGGER	83ade79574081031
session#bca9e0484ef6/Show_movie.m	kbqueue	95	KbQueueStart;	SCANNER_TRIGGER	83ade79574081031
session#bca9e0484ef6/Show_movie.m	kbcheck	97	[keyPress, keyTime, keyID] = KbCheck(-1);	SCANNER_TRIGGER	83ade79574081031
session#bca9e0484ef6/Show_movie.m	time	97	[keyPress, keyTime, keyID] = KbCheck(-1);	PSYCHTOOLBOX_TIME	83ade79574081031
session#bca9e0484ef6/Show_movie.m	kbqueue	99	KbQueueWait	SCANNER_TRIGGER	83ade79574081031
session#bca9e0484ef6/Show_movie.m	kbcheck	103	[keyIsDown,secs,keyCode]=KbCheck;	SCANNER_TRIGGER	83ade79574081031
session#bca9e0484ef6/Show_movie.m	playmovie	107	Screen('PlayMovie', movie, 0);	FRAME_TIMING	83ade79574081031
session#bca9e0484ef6/Show_movie.m	frame	116	% Wait for next movie frame, retrieve texture handle to it	FRAME_TIMING	83ade79574081031
session#bca9e0484ef6/Show_movie.m	getmovieimage	118	tex = Screen('GetMovieImage', win, movie);	FRAME_TIMING	83ade79574081031
