subject	session	task	run	part	bold	events_expected	events_exists
sub-002	ses-01	movie	03	mag	/home/alexrees/scratch/bids/sub-002/ses-01/func/sub-002_ses-01_task-movie_run-03_bold.nii.gz	sub-002_ses-01_task-movie_run-03_events.tsv	False
sub-002	ses-01	movie	01	mag	/home/alexrees/scratch/bids/sub-002/ses-01/func/sub-002_ses-01_task-movie_run-01_bold.nii.gz	sub-002_ses-01_task-movie_run-01_events.tsv	False
sub-002	ses-01	fmri	07	mag	/home/alexrees/scratch/bids/sub-002/ses-01/func/sub-002_ses-01_task-fmri_run-07_bold.nii.gz	sub-002_ses-01_task-fmri_run-07_events.tsv	False
sub-008	ses-01	movie	07	mag	/home/alexrees/scratch/bids/sub-008/ses-01/func/sub-008_ses-01_task-movie_run-07_bold.nii.gz	sub-008_ses-01_task-movie_run-07_events.tsv	False
sub-008	ses-01	movie	05	mag	/home/alexrees/scratch/bids/sub-008/ses-01/func/sub-008_ses-01_task-movie_run-05_bold.nii.gz	sub-008_ses-01_task-movie_run-05_events.tsv	False
sub-008	ses-01	movie	03	mag	/home/alexrees/scratch/bids/sub-008/ses-01/func/sub-008_ses-01_task-movie_run-03_bold.nii.gz	sub-008_ses-01_task-movie_run-03_events.tsv	False
sub-008	ses-01	movie	01	mag	/home/alexrees/scratch/bids/sub-008/ses-01/func/sub-008_ses-01_task-movie_run-01_bold.nii.gz	sub-008_ses-01_task-movie_run-01_events.tsv	False
sub-008	ses-01	control	09	mag	/home/alexrees/scratch/bids/sub-008/ses-01/func/sub-008_ses-01_task-control_run-09_bold.nii.gz	sub-008_ses-01_task-control_run-09_events.tsv	False
sub-008	ses-01	control	05	mag	/home/alexrees/scratch/bids/sub-008/ses-01/func/sub-008_ses-01_task-control_run-05_bold.nii.gz	sub-008_ses-01_task-control_run-05_events.tsv	False
sub-008	ses-01	control	07	mag	/home/alexrees/scratch/bids/sub-008/ses-01/func/sub-008_ses-01_task-control_run-07_bold.nii.gz	sub-008_ses-01_task-control_run-07_events.tsv	False
sub-008	ses-01	control	01	mag	/home/alexrees/scratch/bids/sub-008/ses-01/func/sub-008_ses-01_task-control_run-01_bold.nii.gz	sub-008_ses-01_task-control_run-01_events.tsv	False
sub-008	ses-01	control	03	mag	/home/alexrees/scratch/bids/sub-008/ses-01/func/sub-008_ses-01_task-control_run-03_bold.nii.gz	sub-008_ses-01_task-control_run-03_events.tsv	False
sub-008	ses-01	rest	01	mag	/home/alexrees/scratch/bids/sub-008/ses-01/func/sub-008_ses-01_task-rest_run-01_bold.nii.gz	sub-008_ses-01_task-rest_run-01_events.tsv	False
sub-008	ses-02	movie	03	mag	/home/alexrees/scratch/bids/sub-008/ses-02/func/sub-008_ses-02_task-movie_run-03_bold.nii.gz	sub-008_ses-02_task-movie_run-03_events.tsv	False
sub-008	ses-02	control	05	mag	/home/alexrees/scratch/bids/sub-008/ses-02/func/sub-008_ses-02_task-control_run-05_bold.nii.gz	sub-008_ses-02_task-control_run-05_events.tsv	False
sub-008	ses-02	movie	01	mag	/home/alexrees/scratch/bids/sub-008/ses-02/func/sub-008_ses-02_task-movie_run-01_bold.nii.gz	sub-008_ses-02_task-movie_run-01_events.tsv	False
sub-008	ses-02	control	01	mag	/home/alexrees/scratch/bids/sub-008/ses-02/func/sub-008_ses-02_task-control_run-01_bold.nii.gz	sub-008_ses-02_task-control_run-01_events.tsv	False
sub-008	ses-02	movie	07	mag	/home/alexrees/scratch/bids/sub-008/ses-02/func/sub-008_ses-02_task-movie_run-07_bold.nii.gz	sub-008_ses-02_task-movie_run-07_events.tsv	False
sub-008	ses-02	control	03	mag	/home/alexrees/scratch/bids/sub-008/ses-02/func/sub-008_ses-02_task-control_run-03_bold.nii.gz	sub-008_ses-02_task-control_run-03_events.tsv	False
sub-008	ses-02	movie	05	mag	/home/alexrees/scratch/bids/sub-008/ses-02/func/sub-008_ses-02_task-movie_run-05_bold.nii.gz	sub-008_ses-02_task-movie_run-05_events.tsv	False
sub-008	ses-02	rest	01	mag	/home/alexrees/scratch/bids/sub-008/ses-02/func/sub-008_ses-02_task-rest_run-01_bold.nii.gz	sub-008_ses-02_task-rest_run-01_events.tsv	False
sub-030	ses-02	control	03	mag	/home/alexrees/scratch/bids/sub-030/ses-02/func/sub-030_ses-02_task-control_run-03_bold.nii.gz	sub-030_ses-02_task-control_run-03_events.tsv	False
sub-030	ses-02	control	01	mag	/home/alexrees/scratch/bids/sub-030/ses-02/func/sub-030_ses-02_task-control_run-01_bold.nii.gz	sub-030_ses-02_task-control_run-01_events.tsv	False
sub-030	ses-02	rest	01	mag	/home/alexrees/scratch/bids/sub-030/ses-02/func/sub-030_ses-02_task-rest_run-01_bold.nii.gz	sub-030_ses-02_task-rest_run-01_events.tsv	False
sub-030	ses-02	control	05	mag	/home/alexrees/scratch/bids/sub-030/ses-02/func/sub-030_ses-02_task-control_run-05_bold.nii.gz	sub-030_ses-02_task-control_run-05_events.tsv	False
sub-030	ses-02	movie	05	mag	/home/alexrees/scratch/bids/sub-030/ses-02/func/sub-030_ses-02_task-movie_run-05_bold.nii.gz	sub-030_ses-02_task-movie_run-05_events.tsv	False
sub-030	ses-02	movie	07	mag	/home/alexrees/scratch/bids/sub-030/ses-02/func/sub-030_ses-02_task-movie_run-07_bold.nii.gz	sub-030_ses-02_task-movie_run-07_events.tsv	False
sub-030	ses-02	movie	01	mag	/home/alexrees/scratch/bids/sub-030/ses-02/func/sub-030_ses-02_task-movie_run-01_bold.nii.gz	sub-030_ses-02_task-movie_run-01_events.tsv	False
sub-030	ses-02	movie	03	mag	/home/alexrees/scratch/bids/sub-030/ses-02/func/sub-030_ses-02_task-movie_run-03_bold.nii.gz	sub-030_ses-02_task-movie_run-03_events.tsv	False
sub-030	ses-01	rest	01	mag	/home/alexrees/scratch/bids/sub-030/ses-01/func/sub-030_ses-01_task-rest_run-01_bold.nii.gz	sub-030_ses-01_task-rest_run-01_events.tsv	False
sub-030	ses-01	control	03	mag	/home/alexrees/scratch/bids/sub-030/ses-01/func/sub-030_ses-01_task-control_run-03_bold.nii.gz	sub-030_ses-01_task-control_run-03_events.tsv	False
sub-030	ses-01	movie	07	mag	/home/alexrees/scratch/bids/sub-030/ses-01/func/sub-030_ses-01_task-movie_run-07_bold.nii.gz	sub-030_ses-01_task-movie_run-07_events.tsv	False
sub-030	ses-01	control	01	mag	/home/alexrees/scratch/bids/sub-030/ses-01/func/sub-030_ses-01_task-control_run-01_bold.nii.gz	sub-030_ses-01_task-control_run-01_events.tsv	False
sub-030	ses-01	movie	05	mag	/home/alexrees/scratch/bids/sub-030/ses-01/func/sub-030_ses-01_task-movie_run-05_bold.nii.gz	sub-030_ses-01_task-movie_run-05_events.tsv	False
sub-030	ses-01	movie	03	mag	/home/alexrees/scratch/bids/sub-030/ses-01/func/sub-030_ses-01_task-movie_run-03_bold.nii.gz	sub-030_ses-01_task-movie_run-03_events.tsv	False
sub-030	ses-01	movie	01	mag	/home/alexrees/scratch/bids/sub-030/ses-01/func/sub-030_ses-01_task-movie_run-01_bold.nii.gz	sub-030_ses-01_task-movie_run-01_events.tsv	False
sub-030	ses-01	control	05	mag	/home/alexrees/scratch/bids/sub-030/ses-01/func/sub-030_ses-01_task-control_run-05_bold.nii.gz	sub-030_ses-01_task-control_run-05_events.tsv	False
sub-047	ses-01	rest	01	mag	/home/alexrees/scratch/bids/sub-047/ses-01/func/sub-047_ses-01_task-rest_run-01_bold.nii.gz	sub-047_ses-01_task-rest_run-01_events.tsv	False
sub-047	ses-01	movie	07	mag	/home/alexrees/scratch/bids/sub-047/ses-01/func/sub-047_ses-01_task-movie_run-07_bold.nii.gz	sub-047_ses-01_task-movie_run-07_events.tsv	False
sub-047	ses-01	fmri	01	mag	/home/alexrees/scratch/bids/sub-047/ses-01/func/sub-047_ses-01_task-fmri_run-01_bold.nii.gz	sub-047_ses-01_task-fmri_run-01_events.tsv	False
sub-047	ses-01	movie	05	mag	/home/alexrees/scratch/bids/sub-047/ses-01/func/sub-047_ses-01_task-movie_run-05_bold.nii.gz	sub-047_ses-01_task-movie_run-05_events.tsv	False
sub-047	ses-01	fmri	03	mag	/home/alexrees/scratch/bids/sub-047/ses-01/func/sub-047_ses-01_task-fmri_run-03_bold.nii.gz	sub-047_ses-01_task-fmri_run-03_events.tsv	False
sub-047	ses-01	control	05	mag	/home/alexrees/scratch/bids/sub-047/ses-01/func/sub-047_ses-01_task-control_run-05_bold.nii.gz	sub-047_ses-01_task-control_run-05_events.tsv	False
sub-047	ses-01	control	03	mag	/home/alexrees/scratch/bids/sub-047/ses-01/func/sub-047_ses-01_task-control_run-03_bold.nii.gz	sub-047_ses-01_task-control_run-03_events.tsv	False
sub-047	ses-01	fmri	05	mag	/home/alexrees/scratch/bids/sub-047/ses-01/func/sub-047_ses-01_task-fmri_run-05_bold.nii.gz	sub-047_ses-01_task-fmri_run-05_events.tsv	False
sub-047	ses-01	movie	03	mag	/home/alexrees/scratch/bids/sub-047/ses-01/func/sub-047_ses-01_task-movie_run-03_bold.nii.gz	sub-047_ses-01_task-movie_run-03_events.tsv	False
sub-047	ses-01	fmri	07	mag	/home/alexrees/scratch/bids/sub-047/ses-01/func/sub-047_ses-01_task-fmri_run-07_bold.nii.gz	sub-047_ses-01_task-fmri_run-07_events.tsv	False
sub-047	ses-01	control	01	mag	/home/alexrees/scratch/bids/sub-047/ses-01/func/sub-047_ses-01_task-control_run-01_bold.nii.gz	sub-047_ses-01_task-control_run-01_events.tsv	False
sub-047	ses-01	movie	01	mag	/home/alexrees/scratch/bids/sub-047/ses-01/func/sub-047_ses-01_task-movie_run-01_bold.nii.gz	sub-047_ses-01_task-movie_run-01_events.tsv	False
sub-047	ses-02	movie	05	mag	/home/alexrees/scratch/bids/sub-047/ses-02/func/sub-047_ses-02_task-movie_run-05_bold.nii.gz	sub-047_ses-02_task-movie_run-05_events.tsv	False
sub-047	ses-02	movie	07	mag	/home/alexrees/scratch/bids/sub-047/ses-02/func/sub-047_ses-02_task-movie_run-07_bold.nii.gz	sub-047_ses-02_task-movie_run-07_events.tsv	False
sub-047	ses-02	movie	01	mag	/home/alexrees/scratch/bids/sub-047/ses-02/func/sub-047_ses-02_task-movie_run-01_bold.nii.gz	sub-047_ses-02_task-movie_run-01_events.tsv	False
sub-047	ses-02	rest	01	mag	/home/alexrees/scratch/bids/sub-047/ses-02/func/sub-047_ses-02_task-rest_run-01_bold.nii.gz	sub-047_ses-02_task-rest_run-01_events.tsv	False
sub-047	ses-02	movie	03	mag	/home/alexrees/scratch/bids/sub-047/ses-02/func/sub-047_ses-02_task-movie_run-03_bold.nii.gz	sub-047_ses-02_task-movie_run-03_events.tsv	False
sub-047	ses-02	control	05	mag	/home/alexrees/scratch/bids/sub-047/ses-02/func/sub-047_ses-02_task-control_run-05_bold.nii.gz	sub-047_ses-02_task-control_run-05_events.tsv	False
sub-047	ses-02	control	03	mag	/home/alexrees/scratch/bids/sub-047/ses-02/func/sub-047_ses-02_task-control_run-03_bold.nii.gz	sub-047_ses-02_task-control_run-03_events.tsv	False
sub-047	ses-02	control	01	mag	/home/alexrees/scratch/bids/sub-047/ses-02/func/sub-047_ses-02_task-control_run-01_bold.nii.gz	sub-047_ses-02_task-control_run-01_events.tsv	False
sub-082	ses-01	movie	09	mag	/home/alexrees/scratch/bids/sub-082/ses-01/func/sub-082_ses-01_task-movie_run-09_bold.nii.gz	sub-082_ses-01_task-movie_run-09_events.tsv	False
sub-082	ses-01	movie	07	mag	/home/alexrees/scratch/bids/sub-082/ses-01/func/sub-082_ses-01_task-movie_run-07_bold.nii.gz	sub-082_ses-01_task-movie_run-07_events.tsv	False
sub-082	ses-01	control	05	mag	/home/alexrees/scratch/bids/sub-082/ses-01/func/sub-082_ses-01_task-control_run-05_bold.nii.gz	sub-082_ses-01_task-control_run-05_events.tsv	False
sub-082	ses-01	rest	01	mag	/home/alexrees/scratch/bids/sub-082/ses-01/func/sub-082_ses-01_task-rest_run-01_bold.nii.gz	sub-082_ses-01_task-rest_run-01_events.tsv	False
sub-082	ses-01	movie	05	mag	/home/alexrees/scratch/bids/sub-082/ses-01/func/sub-082_ses-01_task-movie_run-05_bold.nii.gz	sub-082_ses-01_task-movie_run-05_events.tsv	False
sub-082	ses-01	movie	03	mag	/home/alexrees/scratch/bids/sub-082/ses-01/func/sub-082_ses-01_task-movie_run-03_bold.nii.gz	sub-082_ses-01_task-movie_run-03_events.tsv	False
sub-082	ses-01	control	03	mag	/home/alexrees/scratch/bids/sub-082/ses-01/func/sub-082_ses-01_task-control_run-03_bold.nii.gz	sub-082_ses-01_task-control_run-03_events.tsv	False
sub-082	ses-01	movie	01	mag	/home/alexrees/scratch/bids/sub-082/ses-01/func/sub-082_ses-01_task-movie_run-01_bold.nii.gz	sub-082_ses-01_task-movie_run-01_events.tsv	False
sub-082	ses-01	control	01	mag	/home/alexrees/scratch/bids/sub-082/ses-01/func/sub-082_ses-01_task-control_run-01_bold.nii.gz	sub-082_ses-01_task-control_run-01_events.tsv	False
sub-066	ses-01	control	05	mag	/home/alexrees/scratch/bids/sub-066/ses-01/func/sub-066_ses-01_task-control_run-05_bold.nii.gz	sub-066_ses-01_task-control_run-05_events.tsv	False
sub-066	ses-01	movie	03	mag	/home/alexrees/scratch/bids/sub-066/ses-01/func/sub-066_ses-01_task-movie_run-03_bold.nii.gz	sub-066_ses-01_task-movie_run-03_events.tsv	False
sub-066	ses-01	movie	01	mag	/home/alexrees/scratch/bids/sub-066/ses-01/func/sub-066_ses-01_task-movie_run-01_bold.nii.gz	sub-066_ses-01_task-movie_run-01_events.tsv	False
sub-066	ses-01	movie	07	mag	/home/alexrees/scratch/bids/sub-066/ses-01/func/sub-066_ses-01_task-movie_run-07_bold.nii.gz	sub-066_ses-01_task-movie_run-07_events.tsv	False
sub-066	ses-01	control	01	mag	/home/alexrees/scratch/bids/sub-066/ses-01/func/sub-066_ses-01_task-control_run-01_bold.nii.gz	sub-066_ses-01_task-control_run-01_events.tsv	False
sub-066	ses-01	movie	05	mag	/home/alexrees/scratch/bids/sub-066/ses-01/func/sub-066_ses-01_task-movie_run-05_bold.nii.gz	sub-066_ses-01_task-movie_run-05_events.tsv	False
sub-066	ses-01	control	03	mag	/home/alexrees/scratch/bids/sub-066/ses-01/func/sub-066_ses-01_task-control_run-03_bold.nii.gz	sub-066_ses-01_task-control_run-03_events.tsv	False
sub-066	ses-01	rest	01	mag	/home/alexrees/scratch/bids/sub-066/ses-01/func/sub-066_ses-01_task-rest_run-01_bold.nii.gz	sub-066_ses-01_task-rest_run-01_events.tsv	False
sub-066	ses-02	rest	01	mag	/home/alexrees/scratch/bids/sub-066/ses-02/func/sub-066_ses-02_task-rest_run-01_bold.nii.gz	sub-066_ses-02_task-rest_run-01_events.tsv	False
sub-066	ses-02	movie	05	mag	/home/alexrees/scratch/bids/sub-066/ses-02/func/sub-066_ses-02_task-movie_run-05_bold.nii.gz	sub-066_ses-02_task-movie_run-05_events.tsv	False
sub-066	ses-02	control	05	mag	/home/alexrees/scratch/bids/sub-066/ses-02/func/sub-066_ses-02_task-control_run-05_bold.nii.gz	sub-066_ses-02_task-control_run-05_events.tsv	False
sub-066	ses-02	movie	07	mag	/home/alexrees/scratch/bids/sub-066/ses-02/func/sub-066_ses-02_task-movie_run-07_bold.nii.gz	sub-066_ses-02_task-movie_run-07_events.tsv	False
sub-066	ses-02	movie	01	mag	/home/alexrees/scratch/bids/sub-066/ses-02/func/sub-066_ses-02_task-movie_run-01_bold.nii.gz	sub-066_ses-02_task-movie_run-01_events.tsv	False
sub-066	ses-02	control	03	mag	/home/alexrees/scratch/bids/sub-066/ses-02/func/sub-066_ses-02_task-control_run-03_bold.nii.gz	sub-066_ses-02_task-control_run-03_events.tsv	False
sub-066	ses-02	control	01	mag	/home/alexrees/scratch/bids/sub-066/ses-02/func/sub-066_ses-02_task-control_run-01_bold.nii.gz	sub-066_ses-02_task-control_run-01_events.tsv	False
sub-066	ses-02	movie	03	mag	/home/alexrees/scratch/bids/sub-066/ses-02/func/sub-066_ses-02_task-movie_run-03_bold.nii.gz	sub-066_ses-02_task-movie_run-03_events.tsv	False
sub-011	ses-01	rest	01	mag	/home/alexrees/scratch/bids/sub-011/ses-01/func/sub-011_ses-01_task-rest_run-01_bold.nii.gz	sub-011_ses-01_task-rest_run-01_events.tsv	False
sub-011	ses-01	fmri	03	mag	/home/alexrees/scratch/bids/sub-011/ses-01/func/sub-011_ses-01_task-fmri_run-03_bold.nii.gz	sub-011_ses-01_task-fmri_run-03_events.tsv	False
sub-011	ses-01	fmri	05	mag	/home/alexrees/scratch/bids/sub-011/ses-01/func/sub-011_ses-01_task-fmri_run-05_bold.nii.gz	sub-011_ses-01_task-fmri_run-05_events.tsv	False
sub-011	ses-01	fmri	07	mag	/home/alexrees/scratch/bids/sub-011/ses-01/func/sub-011_ses-01_task-fmri_run-07_bold.nii.gz	sub-011_ses-01_task-fmri_run-07_events.tsv	False
sub-011	ses-01	movie	01	mag	/home/alexrees/scratch/bids/sub-011/ses-01/func/sub-011_ses-01_task-movie_run-01_bold.nii.gz	sub-011_ses-01_task-movie_run-01_events.tsv	False
sub-011	ses-01	control	05	mag	/home/alexrees/scratch/bids/sub-011/ses-01/func/sub-011_ses-01_task-control_run-05_bold.nii.gz	sub-011_ses-01_task-control_run-05_events.tsv	False
sub-011	ses-01	movie	03	mag	/home/alexrees/scratch/bids/sub-011/ses-01/func/sub-011_ses-01_task-movie_run-03_bold.nii.gz	sub-011_ses-01_task-movie_run-03_events.tsv	False
sub-011	ses-01	control	03	mag	/home/alexrees/scratch/bids/sub-011/ses-01/func/sub-011_ses-01_task-control_run-03_bold.nii.gz	sub-011_ses-01_task-control_run-03_events.tsv	False
sub-011	ses-01	movie	05	mag	/home/alexrees/scratch/bids/sub-011/ses-01/func/sub-011_ses-01_task-movie_run-05_bold.nii.gz	sub-011_ses-01_task-movie_run-05_events.tsv	False
sub-011	ses-01	control	01	mag	/home/alexrees/scratch/bids/sub-011/ses-01/func/sub-011_ses-01_task-control_run-01_bold.nii.gz	sub-011_ses-01_task-control_run-01_events.tsv	False
sub-011	ses-01	movie	07	mag	/home/alexrees/scratch/bids/sub-011/ses-01/func/sub-011_ses-01_task-movie_run-07_bold.nii.gz	sub-011_ses-01_task-movie_run-07_events.tsv	False
sub-011	ses-02	movie	03	mag	/home/alexrees/scratch/bids/sub-011/ses-02/func/sub-011_ses-02_task-movie_run-03_bold.nii.gz	sub-011_ses-02_task-movie_run-03_events.tsv	False
sub-011	ses-02	movie	01	mag	/home/alexrees/scratch/bids/sub-011/ses-02/func/sub-011_ses-02_task-movie_run-01_bold.nii.gz	sub-011_ses-02_task-movie_run-01_events.tsv	False
sub-011	ses-02	control	05	mag	/home/alexrees/scratch/bids/sub-011/ses-02/func/sub-011_ses-02_task-control_run-05_bold.nii.gz	sub-011_ses-02_task-control_run-05_events.tsv	False
sub-011	ses-02	movie	07	mag	/home/alexrees/scratch/bids/sub-011/ses-02/func/sub-011_ses-02_task-movie_run-07_bold.nii.gz	sub-011_ses-02_task-movie_run-07_events.tsv	False
sub-011	ses-02	fmri	06	mag	/home/alexrees/scratch/bids/sub-011/ses-02/func/sub-011_ses-02_task-fmri_run-06_bold.nii.gz	sub-011_ses-02_task-fmri_run-06_events.tsv	False
sub-011	ses-02	control	03	mag	/home/alexrees/scratch/bids/sub-011/ses-02/func/sub-011_ses-02_task-control_run-03_bold.nii.gz	sub-011_ses-02_task-control_run-03_events.tsv	False
sub-011	ses-02	movie	05	mag	/home/alexrees/scratch/bids/sub-011/ses-02/func/sub-011_ses-02_task-movie_run-05_bold.nii.gz	sub-011_ses-02_task-movie_run-05_events.tsv	False
sub-011	ses-02	control	01	mag	/home/alexrees/scratch/bids/sub-011/ses-02/func/sub-011_ses-02_task-control_run-01_bold.nii.gz	sub-011_ses-02_task-control_run-01_events.tsv	False
sub-011	ses-02	rest	01	mag	/home/alexrees/scratch/bids/sub-011/ses-02/func/sub-011_ses-02_task-rest_run-01_bold.nii.gz	sub-011_ses-02_task-rest_run-01_events.tsv	False
sub-029	ses-01	control	01	mag	/home/alexrees/scratch/bids/sub-029/ses-01/func/sub-029_ses-01_task-control_run-01_bold.nii.gz	sub-029_ses-01_task-control_run-01_events.tsv	False
sub-029	ses-01	control	03	mag	/home/alexrees/scratch/bids/sub-029/ses-01/func/sub-029_ses-01_task-control_run-03_bold.nii.gz	sub-029_ses-01_task-control_run-03_events.tsv	False
sub-029	ses-01	control	05	mag	/home/alexrees/scratch/bids/sub-029/ses-01/func/sub-029_ses-01_task-control_run-05_bold.nii.gz	sub-029_ses-01_task-control_run-05_events.tsv	False
sub-029	ses-01	rest	01	mag	/home/alexrees/scratch/bids/sub-029/ses-01/func/sub-029_ses-01_task-rest_run-01_bold.nii.gz	sub-029_ses-01_task-rest_run-01_events.tsv	False
sub-029	ses-01	movie	05	mag	/home/alexrees/scratch/bids/sub-029/ses-01/func/sub-029_ses-01_task-movie_run-05_bold.nii.gz	sub-029_ses-01_task-movie_run-05_events.tsv	False
sub-029	ses-01	movie	07	mag	/home/alexrees/scratch/bids/sub-029/ses-01/func/sub-029_ses-01_task-movie_run-07_bold.nii.gz	sub-029_ses-01_task-movie_run-07_events.tsv	False
sub-029	ses-01	movie	01	mag	/home/alexrees/scratch/bids/sub-029/ses-01/func/sub-029_ses-01_task-movie_run-01_bold.nii.gz	sub-029_ses-01_task-movie_run-01_events.tsv	False
sub-029	ses-01	movie	03	mag	/home/alexrees/scratch/bids/sub-029/ses-01/func/sub-029_ses-01_task-movie_run-03_bold.nii.gz	sub-029_ses-01_task-movie_run-03_events.tsv	False
sub-029	ses-02	movie	03	mag	/home/alexrees/scratch/bids/sub-029/ses-02/func/sub-029_ses-02_task-movie_run-03_bold.nii.gz	sub-029_ses-02_task-movie_run-03_events.tsv	False
sub-029	ses-02	control	05	mag	/home/alexrees/scratch/bids/sub-029/ses-02/func/sub-029_ses-02_task-control_run-05_bold.nii.gz	sub-029_ses-02_task-control_run-05_events.tsv	False
sub-029	ses-02	movie	01	mag	/home/alexrees/scratch/bids/sub-029/ses-02/func/sub-029_ses-02_task-movie_run-01_bold.nii.gz	sub-029_ses-02_task-movie_run-01_events.tsv	False
sub-029	ses-02	movie	07	mag	/home/alexrees/scratch/bids/sub-029/ses-02/func/sub-029_ses-02_task-movie_run-07_bold.nii.gz	sub-029_ses-02_task-movie_run-07_events.tsv	False
sub-029	ses-02	control	03	mag	/home/alexrees/scratch/bids/sub-029/ses-02/func/sub-029_ses-02_task-control_run-03_bold.nii.gz	sub-029_ses-02_task-control_run-03_events.tsv	False
sub-029	ses-02	movie	05	mag	/home/alexrees/scratch/bids/sub-029/ses-02/func/sub-029_ses-02_task-movie_run-05_bold.nii.gz	sub-029_ses-02_task-movie_run-05_events.tsv	False
sub-029	ses-02	rest	01	mag	/home/alexrees/scratch/bids/sub-029/ses-02/func/sub-029_ses-02_task-rest_run-01_bold.nii.gz	sub-029_ses-02_task-rest_run-01_events.tsv	False
sub-029	ses-02	control	01	mag	/home/alexrees/scratch/bids/sub-029/ses-02/func/sub-029_ses-02_task-control_run-01_bold.nii.gz	sub-029_ses-02_task-control_run-01_events.tsv	False
sub-023	ses-02	rest	01	mag	/home/alexrees/scratch/bids/sub-023/ses-02/func/sub-023_ses-02_task-rest_run-01_bold.nii.gz	sub-023_ses-02_task-rest_run-01_events.tsv	False
sub-023	ses-02	movie	01	mag	/home/alexrees/scratch/bids/sub-023/ses-02/func/sub-023_ses-02_task-movie_run-01_bold.nii.gz	sub-023_ses-02_task-movie_run-01_events.tsv	False
sub-023	ses-02	control	03	mag	/home/alexrees/scratch/bids/sub-023/ses-02/func/sub-023_ses-02_task-control_run-03_bold.nii.gz	sub-023_ses-02_task-control_run-03_events.tsv	False
sub-023	ses-02	control	01	mag	/home/alexrees/scratch/bids/sub-023/ses-02/func/sub-023_ses-02_task-control_run-01_bold.nii.gz	sub-023_ses-02_task-control_run-01_events.tsv	False
sub-023	ses-02	movie	03	mag	/home/alexrees/scratch/bids/sub-023/ses-02/func/sub-023_ses-02_task-movie_run-03_bold.nii.gz	sub-023_ses-02_task-movie_run-03_events.tsv	False
sub-023	ses-02	movie	05	mag	/home/alexrees/scratch/bids/sub-023/ses-02/func/sub-023_ses-02_task-movie_run-05_bold.nii.gz	sub-023_ses-02_task-movie_run-05_events.tsv	False
sub-023	ses-02	control	05	mag	/home/alexrees/scratch/bids/sub-023/ses-02/func/sub-023_ses-02_task-control_run-05_bold.nii.gz	sub-023_ses-02_task-control_run-05_events.tsv	False
sub-023	ses-02	movie	07	mag	/home/alexrees/scratch/bids/sub-023/ses-02/func/sub-023_ses-02_task-movie_run-07_bold.nii.gz	sub-023_ses-02_task-movie_run-07_events.tsv	False
sub-023	ses-01	control	01	mag	/home/alexrees/scratch/bids/sub-023/ses-01/func/sub-023_ses-01_task-control_run-01_bold.nii.gz	sub-023_ses-01_task-control_run-01_events.tsv	False
sub-023	ses-01	movie	05	mag	/home/alexrees/scratch/bids/sub-023/ses-01/func/sub-023_ses-01_task-movie_run-05_bold.nii.gz	sub-023_ses-01_task-movie_run-05_events.tsv	False
sub-023	ses-01	control	03	mag	/home/alexrees/scratch/bids/sub-023/ses-01/func/sub-023_ses-01_task-control_run-03_bold.nii.gz	sub-023_ses-01_task-control_run-03_events.tsv	False
sub-023	ses-01	movie	07	mag	/home/alexrees/scratch/bids/sub-023/ses-01/func/sub-023_ses-01_task-movie_run-07_bold.nii.gz	sub-023_ses-01_task-movie_run-07_events.tsv	False
sub-023	ses-01	rest	01	mag	/home/alexrees/scratch/bids/sub-023/ses-01/func/sub-023_ses-01_task-rest_run-01_bold.nii.gz	sub-023_ses-01_task-rest_run-01_events.tsv	False
sub-023	ses-01	movie	01	mag	/home/alexrees/scratch/bids/sub-023/ses-01/func/sub-023_ses-01_task-movie_run-01_bold.nii.gz	sub-023_ses-01_task-movie_run-01_events.tsv	False
sub-023	ses-01	control	05	mag	/home/alexrees/scratch/bids/sub-023/ses-01/func/sub-023_ses-01_task-control_run-05_bold.nii.gz	sub-023_ses-01_task-control_run-05_events.tsv	False
sub-023	ses-01	fmri	07	mag	/home/alexrees/scratch/bids/sub-023/ses-01/func/sub-023_ses-01_task-fmri_run-07_bold.nii.gz	sub-023_ses-01_task-fmri_run-07_events.tsv	False
sub-023	ses-01	movie	03	mag	/home/alexrees/scratch/bids/sub-023/ses-01/func/sub-023_ses-01_task-movie_run-03_bold.nii.gz	sub-023_ses-01_task-movie_run-03_events.tsv	False
sub-023	ses-01	fmri	09	mag	/home/alexrees/scratch/bids/sub-023/ses-01/func/sub-023_ses-01_task-fmri_run-09_bold.nii.gz	sub-023_ses-01_task-fmri_run-09_events.tsv	False
sub-054	ses-02	control	05	mag	/home/alexrees/scratch/bids/sub-054/ses-02/func/sub-054_ses-02_task-control_run-05_bold.nii.gz	sub-054_ses-02_task-control_run-05_events.tsv	False
sub-054	ses-02	movie	05	mag	/home/alexrees/scratch/bids/sub-054/ses-02/func/sub-054_ses-02_task-movie_run-05_bold.nii.gz	sub-054_ses-02_task-movie_run-05_events.tsv	False
sub-054	ses-02	movie	07	mag	/home/alexrees/scratch/bids/sub-054/ses-02/func/sub-054_ses-02_task-movie_run-07_bold.nii.gz	sub-054_ses-02_task-movie_run-07_events.tsv	False
sub-054	ses-02	control	01	mag	/home/alexrees/scratch/bids/sub-054/ses-02/func/sub-054_ses-02_task-control_run-01_bold.nii.gz	sub-054_ses-02_task-control_run-01_events.tsv	False
