subject	session	run	dest	action	confidence	source	event_count
sub-052	ses-02	01	/home/alexrees/scratch/bids/sub-052/ses-02/func/sub-052_ses-02_task-fmri_run-01_events.tsv	overwrite	HIGH	/home/alexrees/scratch/tmp_processing/events_validation/all_events/sub-052_ses-02_task-fmri_run-01_events.tsv	25.0
sub-052	ses-02	03	/home/alexrees/scratch/bids/sub-052/ses-02/func/sub-052_ses-02_task-fmri_run-03_events.tsv	overwrite	HIGH	/home/alexrees/scratch/tmp_processing/events_validation/all_events/sub-052_ses-02_task-fmri_run-03_events.tsv	25.0
sub-052	ses-02	05	/home/alexrees/scratch/bids/sub-052/ses-02/func/sub-052_ses-02_task-fmri_run-05_events.tsv	overwrite	HIGH	/home/alexrees/scratch/tmp_processing/events_validation/all_events/sub-052_ses-02_task-fmri_run-05_events.tsv	25.0
sub-052	ses-02	07	/home/alexrees/scratch/bids/sub-052/ses-02/func/sub-052_ses-02_task-fmri_run-07_events.tsv	overwrite	HIGH	/home/alexrees/scratch/tmp_processing/events_validation/all_events/sub-052_ses-02_task-fmri_run-07_events.tsv	25.0
sub-053	ses-01	01	/home/alexrees/scratch/bids/sub-053/ses-01/func/sub-053_ses-01_task-fmri_run-01_events.tsv	overwrite	HIGH	/home/alexrees/scratch/tmp_processing/events_validation/all_events/sub-053_ses-01_task-fmri_run-01_events.tsv	25.0
sub-053	ses-01	03	/home/alexrees/scratch/bids/sub-053/ses-01/func/sub-053_ses-01_task-fmri_run-03_events.tsv	overwrite	HIGH	/home/alexrees/scratch/tmp_processing/events_validation/all_events/sub-053_ses-01_task-fmri_run-03_events.tsv	25.0
sub-053	ses-01	05	/home/alexrees/scratch/bids/sub-053/ses-01/func/sub-053_ses-01_task-fmri_run-05_events.tsv	overwrite	HIGH	/home/alexrees/scratch/tmp_processing/events_validation/all_events/sub-053_ses-01_task-fmri_run-05_events.tsv	25.0
sub-053	ses-01	07	/home/alexrees/scratch/bids/sub-053/ses-01/func/sub-053_ses-01_task-fmri_run-07_events.tsv	overwrite	HIGH	/home/alexrees/scratch/tmp_processing/events_validation/all_events/sub-053_ses-01_task-fmri_run-07_events.tsv	25.0
sub-055	ses-01	01	/home/alexrees/scratch/bids/sub-055/ses-01/func/sub-055_ses-01_task-fmri_run-01_events.tsv	overwrite	HIGH	/home/alexrees/scratch/tmp_processing/events_validation/all_events/sub-055_ses-01_task-fmri_run-01_events.tsv	25.0
sub-055	ses-01	03	/home/alexrees/scratch/bids/sub-055/ses-01/func/sub-055_ses-01_task-fmri_run-03_events.tsv	overwrite	HIGH	/home/alexrees/scratch/tmp_processing/events_validation/all_events/sub-055_ses-01_task-fmri_run-03_events.tsv	25.0
sub-055	ses-01	05	/home/alexrees/scratch/bids/sub-055/ses-01/func/sub-055_ses-01_task-fmri_run-05_events.tsv	overwrite	HIGH	/home/alexrees/scratch/tmp_processing/events_validation/all_events/sub-055_ses-01_task-fmri_run-05_events.tsv	25.0
sub-055	ses-01	07	/home/alexrees/scratch/bids/sub-055/ses-01/func/sub-055_ses-01_task-fmri_run-07_events.tsv	overwrite	HIGH	/home/alexrees/scratch/tmp_processing/events_validation/all_events/sub-055_ses-01_task-fmri_run-07_events.tsv	25.0
sub-056	ses-01	01	/home/alexrees/scratch/bids/sub-056/ses-01/func/sub-056_ses-01_task-fmri_run-01_events.tsv	overwrite	HIGH	/home/alexrees/scratch/tmp_processing/events_validation/all_events/sub-056_ses-01_task-fmri_run-01_events.tsv	25.0
sub-056	ses-01	03	/home/alexrees/scratch/bids/sub-056/ses-01/func/sub-056_ses-01_task-fmri_run-03_events.tsv	overwrite	HIGH	/home/alexrees/scratch/tmp_processing/events_validation/all_events/sub-056_ses-01_task-fmri_run-03_events.tsv	25.0
sub-056	ses-01	05	/home/alexrees/scratch/bids/sub-056/ses-01/func/sub-056_ses-01_task-fmri_run-05_events.tsv	overwrite	HIGH	/home/alexrees/scratch/tmp_processing/events_validation/all_events/sub-056_ses-01_task-fmri_run-05_events.tsv	25.0
sub-056	ses-01	07	/home/alexrees/scratch/bids/sub-056/ses-01/func/sub-056_ses-01_task-fmri_run-07_events.tsv	overwrite	HIGH	/home/alexrees/scratch/tmp_processing/events_validation/all_events/sub-056_ses-01_task-fmri_run-07_events.tsv	25.0
sub-057	ses-01	01	/home/alexrees/scratch/bids/sub-057/ses-01/func/sub-057_ses-01_task-fmri_run-01_events.tsv	overwrite	HIGH	/home/alexrees/scratch/tmp_processing/events_validation/all_events/sub-057_ses-01_task-fmri_run-01_events.tsv	25.0
sub-057	ses-01	03	/home/alexrees/scratch/bids/sub-057/ses-01/func/sub-057_ses-01_task-fmri_run-03_events.tsv	overwrite	HIGH	/home/alexrees/scratch/tmp_processing/events_validation/all_events/sub-057_ses-01_task-fmri_run-03_events.tsv	25.0
sub-057	ses-01	05	/home/alexrees/scratch/bids/sub-057/ses-01/func/sub-057_ses-01_task-fmri_run-05_events.tsv	overwrite	HIGH	/home/alexrees/scratch/tmp_processing/events_validation/all_events/sub-057_ses-01_task-fmri_run-05_events.tsv	25.0
sub-057	ses-01	07	/home/alexrees/scratch/bids/sub-057/ses-01/func/sub-057_ses-01_task-fmri_run-07_events.tsv	overwrite	HIGH	/home/alexrees/scratch/tmp_processing/events_validation/all_events/sub-057_ses-01_task-fmri_run-07_events.tsv	25.0
sub-058	ses-01	01	/home/alexrees/scratch/bids/sub-058/ses-01/func/sub-058_ses-01_task-fmri_run-01_events.tsv	overwrite	HIGH	/home/alexrees/scratch/tmp_processing/events_validation/all_events/sub-058_ses-01_task-fmri_run-01_events.tsv	25.0
sub-058	ses-01	03	/home/alexrees/scratch/bids/sub-058/ses-01/func/sub-058_ses-01_task-fmri_run-03_events.tsv	overwrite	HIGH	/home/alexrees/scratch/tmp_processing/events_validation/all_events/sub-058_ses-01_task-fmri_run-03_events.tsv	25.0
sub-058	ses-01	05	/home/alexrees/scratch/bids/sub-058/ses-01/func/sub-058_ses-01_task-fmri_run-05_events.tsv	overwrite	HIGH	/home/alexrees/scratch/tmp_processing/events_validation/all_events/sub-058_ses-01_task-fmri_run-05_events.tsv	25.0
sub-058	ses-01	07	/home/alexrees/scratch/bids/sub-058/ses-01/func/sub-058_ses-01_task-fmri_run-07_events.tsv	overwrite	HIGH	/home/alexrees/scratch/tmp_processing/events_validation/all_events/sub-058_ses-01_task-fmri_run-07_events.tsv	25.0
sub-060	ses-01	01	/home/alexrees/scratch/bids/sub-060/ses-01/func/sub-060_ses-01_task-fmri_run-01_events.tsv	overwrite	HIGH	/home/alexrees/scratch/tmp_processing/events_validation/all_events/sub-060_ses-01_task-fmri_run-01_events.tsv	25.0
sub-060	ses-01	03	/home/alexrees/scratch/bids/sub-060/ses-01/func/sub-060_ses-01_task-fmri_run-03_events.tsv	overwrite	HIGH	/home/alexrees/scratch/tmp_processing/events_validation/all_events/sub-060_ses-01_task-fmri_run-03_events.tsv	25.0
sub-060	ses-01	05	/home/alexrees/scratch/bids/sub-060/ses-01/func/sub-060_ses-01_task-fmri_run-05_events.tsv	overwrite	HIGH	/home/alexrees/scratch/tmp_processing/events_validation/all_events/sub-060_ses-01_task-fmri_run-05_events.tsv	25.0
sub-060	ses-01	07	/home/alexrees/scratch/bids/sub-060/ses-01/func/sub-060_ses-01_task-fmri_run-07_events.tsv	overwrite	HIGH	/home/alexrees/scratch/tmp_processing/events_validation/all_events/sub-060_ses-01_task-fmri_run-07_events.tsv	25.0
sub-061	ses-01	03	/home/alexrees/scratch/bids/sub-061/ses-01/func/sub-061_ses-01_task-fmri_run-03_events.tsv	overwrite	HIGH	/home/alexrees/scratch/tmp_processing/events_validation/all_events/sub-061_ses-01_task-fmri_run-03_events.tsv	25.0
sub-061	ses-01	09	/home/alexrees/scratch/bids/sub-061/ses-01/func/sub-061_ses-01_task-fmri_run-09_events.tsv	overwrite	HIGH	/home/alexrees/scratch/tmp_processing/events_validation/all_events/sub-061_ses-01_task-fmri_run-09_events.tsv	25.0
sub-062	ses-01	01	/home/alexrees/scratch/bids/sub-062/ses-01/func/sub-062_ses-01_task-fmri_run-01_events.tsv	overwrite	HIGH	/home/alexrees/scratch/tmp_processing/events_validation/all_events/sub-062_ses-01_task-fmri_run-01_events.tsv	25.0
sub-062	ses-01	03	/home/alexrees/scratch/bids/sub-062/ses-01/func/sub-062_ses-01_task-fmri_run-03_events.tsv	overwrite	HIGH	/home/alexrees/scratch/tmp_processing/events_validation/all_events/sub-062_ses-01_task-fmri_run-03_events.tsv	25.0
sub-062	ses-01	05	/home/alexrees/scratch/bids/sub-062/ses-01/func/sub-062_ses-01_task-fmri_run-05_events.tsv	overwrite	HIGH	/home/alexrees/scratch/tmp_processing/events_validation/all_events/sub-062_ses-01_task-fmri_run-05_events.tsv	25.0
sub-062	ses-01	07	/home/alexrees/scratch/bids/sub-062/ses-01/func/sub-062_ses-01_task-fmri_run-07_events.tsv	overwrite	HIGH	/home/alexrees/scratch/tmp_processing/events_validation/all_events/sub-062_ses-01_task-fmri_run-07_events.tsv	25.0
sub-064	ses-01	01	/home/alexrees/scratch/bids/sub-064/ses-01/func/sub-064_ses-01_task-fmri_run-01_events.tsv	overwrite	HIGH	/home/alexrees/scratch/tmp_processing/events_validation/all_events/sub-064_ses-01_task-fmri_run-01_events.tsv	25.0
sub-064	ses-01	03	/home/alexrees/scratch/bids/sub-064/ses-01/func/sub-064_ses-01_task-fmri_run-03_events.tsv	overwrite	HIGH	/home/alexrees/scratch/tmp_processing/events_validation/all_events/sub-064_ses-01_task-fmri_run-03_events.tsv	25.0
sub-064	ses-01	05	/home/alexrees/scratch/bids/sub-064/ses-01/func/sub-064_ses-01_task-fmri_run-05_events.tsv	overwrite	HIGH	/home/alexrees/scratch/tmp_processing/events_validation/all_events/sub-064_ses-01_task-fmri_run-05_events.tsv	25.0
sub-064	ses-01	07	/home/alexrees/scratch/bids/sub-064/ses-01/func/sub-064_ses-01_task-fmri_run-07_events.tsv	overwrite	HIGH	/home/alexrees/scratch/tmp_processing/events_validation/all_events/sub-064_ses-01_task-fmri_run-07_events.tsv	25.0
sub-064	ses-02	01	/home/alexrees/scratch/bids/sub-064/ses-02/func/sub-064_ses-02_task-fmri_run-01_events.tsv	create	HIGH	/home/alexrees/scratch/tmp_processing/events_validation/all_events/sub-064_ses-02_task-fmri_run-01_events.tsv	25.0
sub-064	ses-02	03	/home/alexrees/scratch/bids/sub-064/ses-02/func/sub-064_ses-02_task-fmri_run-03_events.tsv	create	HIGH	/home/alexrees/scratch/tmp_processing/events_validation/all_events/sub-064_ses-02_task-fmri_run-03_events.tsv	25.0
sub-064	ses-02	05	/home/alexrees/scratch/bids/sub-064/ses-02/func/sub-064_ses-02_task-fmri_run-05_events.tsv	create	HIGH	/home/alexrees/scratch/tmp_processing/events_validation/all_events/sub-064_ses-02_task-fmri_run-05_events.tsv	25.0
sub-064	ses-02	07	/home/alexrees/scratch/bids/sub-064/ses-02/func/sub-064_ses-02_task-fmri_run-07_events.tsv	create	HIGH	/home/alexrees/scratch/tmp_processing/events_validation/all_events/sub-064_ses-02_task-fmri_run-07_events.tsv	25.0
sub-065	ses-01	01	/home/alexrees/scratch/bids/sub-065/ses-01/func/sub-065_ses-01_task-fmri_run-01_events.tsv	overwrite	HIGH	/home/alexrees/scratch/tmp_processing/events_validation/all_events/sub-065_ses-01_task-fmri_run-01_events.tsv	25.0
sub-065	ses-01	03	/home/alexrees/scratch/bids/sub-065/ses-01/func/sub-065_ses-01_task-fmri_run-03_events.tsv	overwrite	HIGH	/home/alexrees/scratch/tmp_processing/events_validation/all_events/sub-065_ses-01_task-fmri_run-03_events.tsv	25.0
sub-065	ses-01	05	/home/alexrees/scratch/bids/sub-065/ses-01/func/sub-065_ses-01_task-fmri_run-05_events.tsv	overwrite	HIGH	/home/alexrees/scratch/tmp_processing/events_validation/all_events/sub-065_ses-01_task-fmri_run-05_events.tsv	25.0
sub-065	ses-01	07	/home/alexrees/scratch/bids/sub-065/ses-01/func/sub-065_ses-01_task-fmri_run-07_events.tsv	overwrite	HIGH	/home/alexrees/scratch/tmp_processing/events_validation/all_events/sub-065_ses-01_task-fmri_run-07_events.tsv	25.0
sub-066	ses-01	01	/home/alexrees/scratch/bids/sub-066/ses-01/func/sub-066_ses-01_task-fmri_run-01_events.tsv	overwrite	HIGH	/home/alexrees/scratch/tmp_processing/events_validation/all_events/sub-066_ses-01_task-fmri_run-01_events.tsv	25.0
sub-066	ses-01	03	/home/alexrees/scratch/bids/sub-066/ses-01/func/sub-066_ses-01_task-fmri_run-03_events.tsv	overwrite	HIGH	/home/alexrees/scratch/tmp_processing/events_validation/all_events/sub-066_ses-01_task-fmri_run-03_events.tsv	25.0
sub-066	ses-01	05	/home/alexrees/scratch/bids/sub-066/ses-01/func/sub-066_ses-01_task-fmri_run-05_events.tsv	overwrite	HIGH	/home/alexrees/scratch/tmp_processing/events_validation/all_events/sub-066_ses-01_task-fmri_run-05_events.tsv	25.0
sub-066	ses-01	07	/home/alexrees/scratch/bids/sub-066/ses-01/func/sub-066_ses-01_task-fmri_run-07_events.tsv	overwrite	HIGH	/home/alexrees/scratch/tmp_processing/events_validation/all_events/sub-066_ses-01_task-fmri_run-07_events.tsv	25.0
sub-066	ses-02	01	/home/alexrees/scratch/bids/sub-066/ses-02/func/sub-066_ses-02_task-fmri_run-01_events.tsv	create	HIGH	/home/alexrees/scratch/tmp_processing/events_validation/all_events/sub-066_ses-02_task-fmri_run-01_events.tsv	25.0
sub-066	ses-02	03	/home/alexrees/scratch/bids/sub-066/ses-02/func/sub-066_ses-02_task-fmri_run-03_events.tsv	create	HIGH	/home/alexrees/scratch/tmp_processing/events_validation/all_events/sub-066_ses-02_task-fmri_run-03_events.tsv	25.0
sub-066	ses-02	05	/home/alexrees/scratch/bids/sub-066/ses-02/func/sub-066_ses-02_task-fmri_run-05_events.tsv	create	HIGH	/home/alexrees/scratch/tmp_processing/events_validation/all_events/sub-066_ses-02_task-fmri_run-05_events.tsv	25.0
sub-066	ses-02	07	/home/alexrees/scratch/bids/sub-066/ses-02/func/sub-066_ses-02_task-fmri_run-07_events.tsv	create	HIGH	/home/alexrees/scratch/tmp_processing/events_validation/all_events/sub-066_ses-02_task-fmri_run-07_events.tsv	25.0
sub-067	ses-01	01	/home/alexrees/scratch/bids/sub-067/ses-01/func/sub-067_ses-01_task-fmri_run-01_events.tsv	overwrite	HIGH	/home/alexrees/scratch/tmp_processing/events_validation/all_events/sub-067_ses-01_task-fmri_run-01_events.tsv	25.0
sub-067	ses-01	03	/home/alexrees/scratch/bids/sub-067/ses-01/func/sub-067_ses-01_task-fmri_run-03_events.tsv	overwrite	HIGH	/home/alexrees/scratch/tmp_processing/events_validation/all_events/sub-067_ses-01_task-fmri_run-03_events.tsv	25.0
sub-067	ses-01	05	/home/alexrees/scratch/bids/sub-067/ses-01/func/sub-067_ses-01_task-fmri_run-05_events.tsv	overwrite	HIGH	/home/alexrees/scratch/tmp_processing/events_validation/all_events/sub-067_ses-01_task-fmri_run-05_events.tsv	25.0
sub-067	ses-01	07	/home/alexrees/scratch/bids/sub-067/ses-01/func/sub-067_ses-01_task-fmri_run-07_events.tsv	overwrite	HIGH	/home/alexrees/scratch/tmp_processing/events_validation/all_events/sub-067_ses-01_task-fmri_run-07_events.tsv	25.0
sub-067	ses-02	01	/home/alexrees/scratch/bids/sub-067/ses-02/func/sub-067_ses-02_task-fmri_run-01_events.tsv	create	HIGH	/home/alexrees/scratch/tmp_processing/events_validation/all_events/sub-067_ses-02_task-fmri_run-01_events.tsv	25.0
sub-067	ses-02	03	/home/alexrees/scratch/bids/sub-067/ses-02/func/sub-067_ses-02_task-fmri_run-03_events.tsv	create	HIGH	/home/alexrees/scratch/tmp_processing/events_validation/all_events/sub-067_ses-02_task-fmri_run-03_events.tsv	25.0
sub-067	ses-02	05	/home/alexrees/scratch/bids/sub-067/ses-02/func/sub-067_ses-02_task-fmri_run-05_events.tsv	create	HIGH	/home/alexrees/scratch/tmp_processing/events_validation/all_events/sub-067_ses-02_task-fmri_run-05_events.tsv	25.0
sub-067	ses-02	07	/home/alexrees/scratch/bids/sub-067/ses-02/func/sub-067_ses-02_task-fmri_run-07_events.tsv	create	HIGH	/home/alexrees/scratch/tmp_processing/events_validation/all_events/sub-067_ses-02_task-fmri_run-07_events.tsv	25.0
sub-068	ses-01	01	/home/alexrees/scratch/bids/sub-068/ses-01/func/sub-068_ses-01_task-fmri_run-01_events.tsv	overwrite	HIGH	/home/alexrees/scratch/tmp_processing/events_validation/all_events/sub-068_ses-01_task-fmri_run-01_events.tsv	25.0
sub-068	ses-01	03	/home/alexrees/scratch/bids/sub-068/ses-01/func/sub-068_ses-01_task-fmri_run-03_events.tsv	overwrite	HIGH	/home/alexrees/scratch/tmp_processing/events_validation/all_events/sub-068_ses-01_task-fmri_run-03_events.tsv	25.0
sub-068	ses-01	05	/home/alexrees/scratch/bids/sub-068/ses-01/func/sub-068_ses-01_task-fmri_run-05_events.tsv	overwrite	HIGH	/home/alexrees/scratch/tmp_processing/events_validation/all_events/sub-068_ses-01_task-fmri_run-05_events.tsv	25.0
sub-068	ses-01	07	/home/alexrees/scratch/bids/sub-068/ses-01/func/sub-068_ses-01_task-fmri_run-07_events.tsv	overwrite	HIGH	/home/alexrees/scratch/tmp_processing/events_validation/all_events/sub-068_ses-01_task-fmri_run-07_events.tsv	25.0
sub-068	ses-02	01	/home/alexrees/scratch/bids/sub-068/ses-02/func/sub-068_ses-02_task-fmri_run-01_events.tsv	create	HIGH	/home/alexrees/scratch/tmp_processing/events_validation/all_events/sub-068_ses-02_task-fmri_run-01_events.tsv	25.0
sub-068	ses-02	03	/home/alexrees/scratch/bids/sub-068/ses-02/func/sub-068_ses-02_task-fmri_run-03_events.tsv	create	HIGH	/home/alexrees/scratch/tmp_processing/events_validation/all_events/sub-068_ses-02_task-fmri_run-03_events.tsv	25.0
sub-068	ses-02	05	/home/alexrees/scratch/bids/sub-068/ses-02/func/sub-068_ses-02_task-fmri_run-05_events.tsv	create	HIGH	/home/alexrees/scratch/tmp_processing/events_validation/all_events/sub-068_ses-02_task-fmri_run-05_events.tsv	25.0
sub-068	ses-02	07	/home/alexrees/scratch/bids/sub-068/ses-02/func/sub-068_ses-02_task-fmri_run-07_events.tsv	create	HIGH	/home/alexrees/scratch/tmp_processing/events_validation/all_events/sub-068_ses-02_task-fmri_run-07_events.tsv	25.0
sub-069	ses-01	01	/home/alexrees/scratch/bids/sub-069/ses-01/func/sub-069_ses-01_task-fmri_run-01_events.tsv	overwrite	HIGH	/home/alexrees/scratch/tmp_processing/events_validation/all_events/sub-069_ses-01_task-fmri_run-01_events.tsv	25.0
sub-069	ses-01	03	/home/alexrees/scratch/bids/sub-069/ses-01/func/sub-069_ses-01_task-fmri_run-03_events.tsv	overwrite	HIGH	/home/alexrees/scratch/tmp_processing/events_validation/all_events/sub-069_ses-01_task-fmri_run-03_events.tsv	25.0
sub-069	ses-01	05	/home/alexrees/scratch/bids/sub-069/ses-01/func/sub-069_ses-01_task-fmri_run-05_events.tsv	overwrite	HIGH	/home/alexrees/scratch/tmp_processing/events_validation/all_events/sub-069_ses-01_task-fmri_run-05_events.tsv	25.0
sub-069	ses-01	07	/home/alexrees/scratch/bids/sub-069/ses-01/func/sub-069_ses-01_task-fmri_run-07_events.tsv	overwrite	HIGH	/home/alexrees/scratch/tmp_processing/events_validation/all_events/sub-069_ses-01_task-fmri_run-07_events.tsv	25.0
sub-069	ses-02	01	/home/alexrees/scratch/bids/sub-069/ses-02/func/sub-069_ses-02_task-fmri_run-01_events.tsv	create	HIGH	/home/alexrees/scratch/tmp_processing/events_validation/all_events/sub-069_ses-02_task-fmri_run-01_events.tsv	25.0
sub-069	ses-02	03	/home/alexrees/scratch/bids/sub-069/ses-02/func/sub-069_ses-02_task-fmri_run-03_events.tsv	create	HIGH	/home/alexrees/scratch/tmp_processing/events_validation/all_events/sub-069_ses-02_task-fmri_run-03_events.tsv	25.0
sub-069	ses-02	05	/home/alexrees/scratch/bids/sub-069/ses-02/func/sub-069_ses-02_task-fmri_run-05_events.tsv	create	HIGH	/home/alexrees/scratch/tmp_processing/events_validation/all_events/sub-069_ses-02_task-fmri_run-05_events.tsv	25.0
sub-069	ses-02	07	/home/alexrees/scratch/bids/sub-069/ses-02/func/sub-069_ses-02_task-fmri_run-07_events.tsv	create	HIGH	/home/alexrees/scratch/tmp_processing/events_validation/all_events/sub-069_ses-02_task-fmri_run-07_events.tsv	25.0
sub-070	ses-01	01	/home/alexrees/scratch/bids/sub-070/ses-01/func/sub-070_ses-01_task-fmri_run-01_events.tsv	overwrite	HIGH	/home/alexrees/scratch/tmp_processing/events_validation/all_events/sub-070_ses-01_task-fmri_run-01_events.tsv	25.0
sub-070	ses-01	03	/home/alexrees/scratch/bids/sub-070/ses-01/func/sub-070_ses-01_task-fmri_run-03_events.tsv	overwrite	HIGH	/home/alexrees/scratch/tmp_processing/events_validation/all_events/sub-070_ses-01_task-fmri_run-03_events.tsv	25.0
sub-070	ses-01	05	/home/alexrees/scratch/bids/sub-070/ses-01/func/sub-070_ses-01_task-fmri_run-05_events.tsv	overwrite	HIGH	/home/alexrees/scratch/tmp_processing/events_validation/all_events/sub-070_ses-01_task-fmri_run-05_events.tsv	25.0
sub-070	ses-01	07	/home/alexrees/scratch/bids/sub-070/ses-01/func/sub-070_ses-01_task-fmri_run-07_events.tsv	overwrite	HIGH	/home/alexrees/scratch/tmp_processing/events_validation/all_events/sub-070_ses-01_task-fmri_run-07_events.tsv	25.0
sub-071	ses-01	01	/home/alexrees/scratch/bids/sub-071/ses-01/func/sub-071_ses-01_task-fmri_run-01_events.tsv	overwrite	HIGH	/home/alexrees/scratch/tmp_processing/events_validation/all_events/sub-071_ses-01_task-fmri_run-01_events.tsv	25.0
sub-071	ses-01	03	/home/alexrees/scratch/bids/sub-071/ses-01/func/sub-071_ses-01_task-fmri_run-03_events.tsv	overwrite	HIGH	/home/alexrees/scratch/tmp_processing/events_validation/all_events/sub-071_ses-01_task-fmri_run-03_events.tsv	25.0
sub-071	ses-01	05	/home/alexrees/scratch/bids/sub-071/ses-01/func/sub-071_ses-01_task-fmri_run-05_events.tsv	overwrite	HIGH	/home/alexrees/scratch/tmp_processing/events_validation/all_events/sub-071_ses-01_task-fmri_run-05_events.tsv	25.0
sub-071	ses-01	07	/home/alexrees/scratch/bids/sub-071/ses-01/func/sub-071_ses-01_task-fmri_run-07_events.tsv	overwrite	HIGH	/home/alexrees/scratch/tmp_processing/events_validation/all_events/sub-071_ses-01_task-fmri_run-07_events.tsv	25.0
sub-072	ses-01	01	/home/alexrees/scratch/bids/sub-072/ses-01/func/sub-072_ses-01_task-fmri_run-01_events.tsv	overwrite	HIGH	/home/alexrees/scratch/tmp_processing/events_validation/all_events/sub-072_ses-01_task-fmri_run-01_events.tsv	25.0
sub-072	ses-01	03	/home/alexrees/scratch/bids/sub-072/ses-01/func/sub-072_ses-01_task-fmri_run-03_events.tsv	overwrite	HIGH	/home/alexrees/scratch/tmp_processing/events_validation/all_events/sub-072_ses-01_task-fmri_run-03_events.tsv	25.0
sub-072	ses-01	05	/home/alexrees/scratch/bids/sub-072/ses-01/func/sub-072_ses-01_task-fmri_run-05_events.tsv	overwrite	HIGH	/home/alexrees/scratch/tmp_processing/events_validation/all_events/sub-072_ses-01_task-fmri_run-05_events.tsv	25.0
sub-072	ses-01	07	/home/alexrees/scratch/bids/sub-072/ses-01/func/sub-072_ses-01_task-fmri_run-07_events.tsv	overwrite	HIGH	/home/alexrees/scratch/tmp_processing/events_validation/all_events/sub-072_ses-01_task-fmri_run-07_events.tsv	25.0
sub-072	ses-02	01	/home/alexrees/scratch/bids/sub-072/ses-02/func/sub-072_ses-02_task-fmri_run-01_events.tsv	create	HIGH	/home/alexrees/scratch/tmp_processing/events_validation/all_events/sub-072_ses-02_task-fmri_run-01_events.tsv	25.0
sub-072	ses-02	03	/home/alexrees/scratch/bids/sub-072/ses-02/func/sub-072_ses-02_task-fmri_run-03_events.tsv	create	HIGH	/home/alexrees/scratch/tmp_processing/events_validation/all_events/sub-072_ses-02_task-fmri_run-03_events.tsv	25.0
sub-072	ses-02	05	/home/alexrees/scratch/bids/sub-072/ses-02/func/sub-072_ses-02_task-fmri_run-05_events.tsv	create	HIGH	/home/alexrees/scratch/tmp_processing/events_validation/all_events/sub-072_ses-02_task-fmri_run-05_events.tsv	25.0
sub-072	ses-02	07	/home/alexrees/scratch/bids/sub-072/ses-02/func/sub-072_ses-02_task-fmri_run-07_events.tsv	create	HIGH	/home/alexrees/scratch/tmp_processing/events_validation/all_events/sub-072_ses-02_task-fmri_run-07_events.tsv	25.0
sub-073	ses-01	01	/home/alexrees/scratch/bids/sub-073/ses-01/func/sub-073_ses-01_task-fmri_run-01_events.tsv	overwrite	HIGH	/home/alexrees/scratch/tmp_processing/events_validation/all_events/sub-073_ses-01_task-fmri_run-01_events.tsv	25.0
sub-073	ses-01	03	/home/alexrees/scratch/bids/sub-073/ses-01/func/sub-073_ses-01_task-fmri_run-03_events.tsv	overwrite	HIGH	/home/alexrees/scratch/tmp_processing/events_validation/all_events/sub-073_ses-01_task-fmri_run-03_events.tsv	25.0
sub-073	ses-01	05	/home/alexrees/scratch/bids/sub-073/ses-01/func/sub-073_ses-01_task-fmri_run-05_events.tsv	overwrite	HIGH	/home/alexrees/scratch/tmp_processing/events_validation/all_events/sub-073_ses-01_task-fmri_run-05_events.tsv	25.0
sub-073	ses-01	07	/home/alexrees/scratch/bids/sub-073/ses-01/func/sub-073_ses-01_task-fmri_run-07_events.tsv	overwrite	HIGH	/home/alexrees/scratch/tmp_processing/events_validation/all_events/sub-073_ses-01_task-fmri_run-07_events.tsv	25.0
sub-073	ses-02	01	/home/alexrees/scratch/bids/sub-073/ses-02/func/sub-073_ses-02_task-fmri_run-01_events.tsv	create	HIGH	/home/alexrees/scratch/tmp_processing/events_validation/all_events/sub-073_ses-02_task-fmri_run-01_events.tsv	25.0
sub-073	ses-02	03	/home/alexrees/scratch/bids/sub-073/ses-02/func/sub-073_ses-02_task-fmri_run-03_events.tsv	create	HIGH	/home/alexrees/scratch/tmp_processing/events_validation/all_events/sub-073_ses-02_task-fmri_run-03_events.tsv	25.0
sub-073	ses-02	05	/home/alexrees/scratch/bids/sub-073/ses-02/func/sub-073_ses-02_task-fmri_run-05_events.tsv	create	HIGH	/home/alexrees/scratch/tmp_processing/events_validation/all_events/sub-073_ses-02_task-fmri_run-05_events.tsv	25.0
sub-073	ses-02	07	/home/alexrees/scratch/bids/sub-073/ses-02/func/sub-073_ses-02_task-fmri_run-07_events.tsv	create	HIGH	/home/alexrees/scratch/tmp_processing/events_validation/all_events/sub-073_ses-02_task-fmri_run-07_events.tsv	25.0
sub-074	ses-01	01	/home/alexrees/scratch/bids/sub-074/ses-01/func/sub-074_ses-01_task-fmri_run-01_events.tsv	overwrite	HIGH	/home/alexrees/scratch/tmp_processing/events_validation/all_events/sub-074_ses-01_task-fmri_run-01_events.tsv	25.0
sub-074	ses-01	03	/home/alexrees/scratch/bids/sub-074/ses-01/func/sub-074_ses-01_task-fmri_run-03_events.tsv	overwrite	HIGH	/home/alexrees/scratch/tmp_processing/events_validation/all_events/sub-074_ses-01_task-fmri_run-03_events.tsv	25.0
sub-074	ses-01	05	/home/alexrees/scratch/bids/sub-074/ses-01/func/sub-074_ses-01_task-fmri_run-05_events.tsv	overwrite	HIGH	/home/alexrees/scratch/tmp_processing/events_validation/all_events/sub-074_ses-01_task-fmri_run-05_events.tsv	25.0
