subject	session	release_relative_path	replacement_file	audit_status	release_present	size_match_defaced	size_differs_from_original	hash_match_defaced	status	notes
sub-072	ses-01	sub-072/ses-01/anat/sub-072_ses-01_run-03_T1w.nii.gz	/lustre07/scratch/alexrees/derivatives/defacing/sub-072/ses-01/anat/sub-072_ses-01_run-03_T1w.nii.gz	REPLACED	yes	yes	yes	yes	OK	
sub-073	ses-01	sub-073/ses-01/anat/sub-073_ses-01_run-01_T1w.nii.gz	/lustre07/scratch/alexrees/derivatives/defacing/sub-073/ses-01/anat/sub-073_ses-01_run-01_T1w.nii.gz	REPLACED	yes	yes	yes	yes	OK	
sub-073	ses-01	sub-073/ses-01/anat/sub-073_ses-01_run-02_T1w.nii.gz	/lustre07/scratch/alexrees/derivatives/defacing/sub-073/ses-01/anat/sub-073_ses-01_run-02_T1w.nii.gz	REPLACED	yes	yes	yes	yes	OK	
sub-073	ses-01	sub-073/ses-01/anat/sub-073_ses-01_run-03_T1w.nii.gz	/lustre07/scratch/alexrees/derivatives/defacing/sub-073/ses-01/anat/sub-073_ses-01_run-03_T1w.nii.gz	REPLACED	yes	yes	yes	yes	OK	
sub-074	ses-01	sub-074/ses-01/anat/sub-074_ses-01_run-01_T1w.nii.gz	/lustre07/scratch/alexrees/derivatives/defacing/sub-074/ses-01/anat/sub-074_ses-01_run-01_T1w.nii.gz	REPLACED	yes	yes	yes	yes	OK	
sub-074	ses-01	sub-074/ses-01/anat/sub-074_ses-01_run-02_T1w.nii.gz	/lustre07/scratch/alexrees/derivatives/defacing/sub-074/ses-01/anat/sub-074_ses-01_run-02_T1w.nii.gz	REPLACED	yes	yes	yes	yes	OK	
sub-074	ses-01	sub-074/ses-01/anat/sub-074_ses-01_run-03_T1w.nii.gz	/lustre07/scratch/alexrees/derivatives/defacing/sub-074/ses-01/anat/sub-074_ses-01_run-03_T1w.nii.gz	REPLACED	yes	yes	yes	yes	OK	
sub-075	ses-01	sub-075/ses-01/anat/sub-075_ses-01_run-01_T1w.nii.gz	/lustre07/scratch/alexrees/derivatives/defacing/sub-075/ses-01/anat/sub-075_ses-01_run-01_T1w.nii.gz	REPLACED	yes	yes	yes	yes	OK	
sub-075	ses-01	sub-075/ses-01/anat/sub-075_ses-01_run-02_T1w.nii.gz	/lustre07/scratch/alexrees/derivatives/defacing/sub-075/ses-01/anat/sub-075_ses-01_run-02_T1w.nii.gz	REPLACED	yes	yes	yes	yes	OK	
sub-075	ses-01	sub-075/ses-01/anat/sub-075_ses-01_run-03_T1w.nii.gz	/lustre07/scratch/alexrees/derivatives/defacing/sub-075/ses-01/anat/sub-075_ses-01_run-03_T1w.nii.gz	REPLACED	yes	yes	yes	yes	OK	
sub-076	ses-01	sub-076/ses-01/anat/sub-076_ses-01_run-01_T1w.nii.gz	/lustre07/scratch/alexrees/derivatives/defacing/sub-076/ses-01/anat/sub-076_ses-01_run-01_T1w.nii.gz	REPLACED	yes	yes	yes	yes	OK	
sub-076	ses-01	sub-076/ses-01/anat/sub-076_ses-01_run-02_T1w.nii.gz	/lustre07/scratch/alexrees/derivatives/defacing/sub-076/ses-01/anat/sub-076_ses-01_run-02_T1w.nii.gz	REPLACED	yes	yes	yes	yes	OK	
sub-077	ses-01	sub-077/ses-01/anat/sub-077_ses-01_run-01_T1w.nii.gz	/lustre07/scratch/alexrees/derivatives/defacing/sub-077/ses-01/anat/sub-077_ses-01_run-01_T1w.nii.gz	REPLACED	yes	yes	yes	yes	OK	
sub-077	ses-01	sub-077/ses-01/anat/sub-077_ses-01_run-02_T1w.nii.gz	/lustre07/scratch/alexrees/derivatives/defacing/sub-077/ses-01/anat/sub-077_ses-01_run-02_T1w.nii.gz	REPLACED	yes	yes	yes	yes	OK	
sub-077	ses-01	sub-077/ses-01/anat/sub-077_ses-01_run-03_T1w.nii.gz	/lustre07/scratch/alexrees/derivatives/defacing/sub-077/ses-01/anat/sub-077_ses-01_run-03_T1w.nii.gz	REPLACED	yes	yes	yes	yes	OK	
sub-078	ses-01	sub-078/ses-01/anat/sub-078_ses-01_run-01_T1w.nii.gz	/lustre07/scratch/alexrees/derivatives/defacing/sub-078/ses-01/anat/sub-078_ses-01_run-01_T1w.nii.gz	REPLACED	yes	yes	yes	yes	OK	
sub-078	ses-01	sub-078/ses-01/anat/sub-078_ses-01_run-02_T1w.nii.gz	/lustre07/scratch/alexrees/derivatives/defacing/sub-078/ses-01/anat/sub-078_ses-01_run-02_T1w.nii.gz	REPLACED	yes	yes	yes	yes	OK	
sub-078	ses-01	sub-078/ses-01/anat/sub-078_ses-01_run-03_T1w.nii.gz	/lustre07/scratch/alexrees/derivatives/defacing/sub-078/ses-01/anat/sub-078_ses-01_run-03_T1w.nii.gz	REPLACED	yes	yes	yes	yes	OK	
sub-079	ses-01	sub-079/ses-01/anat/sub-079_ses-01_run-01_T1w.nii.gz	/lustre07/scratch/alexrees/derivatives/defacing/sub-079/ses-01/anat/sub-079_ses-01_run-01_T1w.nii.gz	REPLACED	yes	yes	yes	yes	OK	
sub-079	ses-01	sub-079/ses-01/anat/sub-079_ses-01_run-02_T1w.nii.gz	/lustre07/scratch/alexrees/derivatives/defacing/sub-079/ses-01/anat/sub-079_ses-01_run-02_T1w.nii.gz	REPLACED	yes	yes	yes	yes	OK	
sub-079	ses-01	sub-079/ses-01/anat/sub-079_ses-01_run-03_T1w.nii.gz	/lustre07/scratch/alexrees/derivatives/defacing/sub-079/ses-01/anat/sub-079_ses-01_run-03_T1w.nii.gz	REPLACED	yes	yes	yes	yes	OK	
sub-080	ses-01	sub-080/ses-01/anat/sub-080_ses-01_run-01_T1w.nii.gz	/lustre07/scratch/alexrees/derivatives/defacing/sub-080/ses-01/anat/sub-080_ses-01_run-01_T1w.nii.gz	REPLACED	yes	yes	yes	yes	OK	
sub-080	ses-01	sub-080/ses-01/anat/sub-080_ses-01_run-02_T1w.nii.gz	/lustre07/scratch/alexrees/derivatives/defacing/sub-080/ses-01/anat/sub-080_ses-01_run-02_T1w.nii.gz	REPLACED	yes	yes	yes	yes	OK	
sub-080	ses-01	sub-080/ses-01/anat/sub-080_ses-01_run-03_T1w.nii.gz	/lustre07/scratch/alexrees/derivatives/defacing/sub-080/ses-01/anat/sub-080_ses-01_run-03_T1w.nii.gz	REPLACED	yes	yes	yes	yes	OK	
sub-081	ses-01	sub-081/ses-01/anat/sub-081_ses-01_run-01_T1w.nii.gz	/lustre07/scratch/alexrees/derivatives/defacing/sub-081/ses-01/anat/sub-081_ses-01_run-01_T1w.nii.gz	REPLACED	yes	yes	yes	yes	OK	
sub-081	ses-01	sub-081/ses-01/anat/sub-081_ses-01_run-02_T1w.nii.gz	/lustre07/scratch/alexrees/derivatives/defacing/sub-081/ses-01/anat/sub-081_ses-01_run-02_T1w.nii.gz	REPLACED	yes	yes	yes	yes	OK	
sub-081	ses-01	sub-081/ses-01/anat/sub-081_ses-01_run-03_T1w.nii.gz	/lustre07/scratch/alexrees/derivatives/defacing/sub-081/ses-01/anat/sub-081_ses-01_run-03_T1w.nii.gz	REPLACED	yes	yes	yes	yes	OK	
sub-082	ses-01	sub-082/ses-01/anat/sub-082_ses-01_run-01_T1w.nii.gz	/lustre07/scratch/alexrees/derivatives/defacing/sub-082/ses-01/anat/sub-082_ses-01_run-01_T1w.nii.gz	REPLACED	yes	yes	yes	yes	OK	
sub-082	ses-01	sub-082/ses-01/anat/sub-082_ses-01_run-02_T1w.nii.gz	/lustre07/scratch/alexrees/derivatives/defacing/sub-082/ses-01/anat/sub-082_ses-01_run-02_T1w.nii.gz	REPLACED	yes	yes	yes	yes	OK	
sub-082	ses-01	sub-082/ses-01/anat/sub-082_ses-01_run-03_T1w.nii.gz	/lustre07/scratch/alexrees/derivatives/defacing/sub-082/ses-01/anat/sub-082_ses-01_run-03_T1w.nii.gz	REPLACED	yes	yes	yes	yes	OK	
sub-083	ses-01	sub-083/ses-01/anat/sub-083_ses-01_run-01_T1w.nii.gz	/lustre07/scratch/alexrees/derivatives/defacing/sub-083/ses-01/anat/sub-083_ses-01_run-01_T1w.nii.gz	REPLACED	yes	yes	yes	yes	OK	
sub-083	ses-01	sub-083/ses-01/anat/sub-083_ses-01_run-02_T1w.nii.gz	/lustre07/scratch/alexrees/derivatives/defacing/sub-083/ses-01/anat/sub-083_ses-01_run-02_T1w.nii.gz	REPLACED	yes	yes	yes	yes	OK	
sub-083	ses-01	sub-083/ses-01/anat/sub-083_ses-01_run-03_T1w.nii.gz	/lustre07/scratch/alexrees/derivatives/defacing/sub-083/ses-01/anat/sub-083_ses-01_run-03_T1w.nii.gz	REPLACED	yes	yes	yes	yes	OK	
sub-084	ses-01	sub-084/ses-01/anat/sub-084_ses-01_run-01_T1w.nii.gz	/lustre07/scratch/alexrees/derivatives/defacing/sub-084/ses-01/anat/sub-084_ses-01_run-01_T1w.nii.gz	REPLACED	yes	yes	yes	yes	OK	
sub-084	ses-01	sub-084/ses-01/anat/sub-084_ses-01_run-02_T1w.nii.gz	/lustre07/scratch/alexrees/derivatives/defacing/sub-084/ses-01/anat/sub-084_ses-01_run-02_T1w.nii.gz	REPLACED	yes	yes	yes	yes	OK	
sub-084	ses-01	sub-084/ses-01/anat/sub-084_ses-01_run-03_T1w.nii.gz	/lustre07/scratch/alexrees/derivatives/defacing/sub-084/ses-01/anat/sub-084_ses-01_run-03_T1w.nii.gz	REPLACED	yes	yes	yes	yes	OK	
sub-001	ses-01	sub-001/ses-01/anat/sub-001_ses-01_run-01_FLAIR.nii.gz	/lustre07/scratch/alexrees/derivatives/defacing/sub-001/ses-01/anat/sub-001_ses-01_run-01_FLAIR.nii.gz	REPLACED	yes	yes	yes	yes	OK	
sub-001	ses-02	sub-001/ses-02/anat/sub-001_ses-02_run-01_FLAIR.nii.gz	/lustre07/scratch/alexrees/derivatives/defacing/sub-001/ses-02/anat/sub-001_ses-02_run-01_FLAIR.nii.gz	REPLACED	yes	yes	yes	yes	OK	
sub-002	ses-01	sub-002/ses-01/anat/sub-002_ses-01_run-01_FLAIR.nii.gz	/lustre07/scratch/alexrees/derivatives/defacing/sub-002/ses-01/anat/sub-002_ses-01_run-01_FLAIR.nii.gz	REPLACED	yes	yes	yes	yes	OK	
sub-002	ses-02	sub-002/ses-02/anat/sub-002_ses-02_run-01_FLAIR.nii.gz	/lustre07/scratch/alexrees/derivatives/defacing/sub-002/ses-02/anat/sub-002_ses-02_run-01_FLAIR.nii.gz	REPLACED	yes	yes	yes	yes	OK	
sub-003	ses-01	sub-003/ses-01/anat/sub-003_ses-01_run-01_FLAIR.nii.gz	/lustre07/scratch/alexrees/derivatives/defacing/sub-003/ses-01/anat/sub-003_ses-01_run-01_FLAIR.nii.gz	REPLACED	yes	yes	yes	yes	OK	
sub-003	ses-02	sub-003/ses-02/anat/sub-003_ses-02_run-01_FLAIR.nii.gz	/lustre07/scratch/alexrees/derivatives/defacing/sub-003/ses-02/anat/sub-003_ses-02_run-01_FLAIR.nii.gz	REPLACED	yes	yes	yes	yes	OK	
sub-004	ses-01	sub-004/ses-01/anat/sub-004_ses-01_run-01_FLAIR.nii.gz	/lustre07/scratch/alexrees/derivatives/defacing/sub-004/ses-01/anat/sub-004_ses-01_run-01_FLAIR.nii.gz	REPLACED	yes	yes	yes	yes	OK	
sub-004	ses-02	sub-004/ses-02/anat/sub-004_ses-02_run-01_FLAIR.nii.gz	/lustre07/scratch/alexrees/derivatives/defacing/sub-004/ses-02/anat/sub-004_ses-02_run-01_FLAIR.nii.gz	REPLACED	yes	yes	yes	yes	OK	
sub-005	ses-01	sub-005/ses-01/anat/sub-005_ses-01_run-01_FLAIR.nii.gz	/lustre07/scratch/alexrees/derivatives/defacing/sub-005/ses-01/anat/sub-005_ses-01_run-01_FLAIR.nii.gz	REPLACED	yes	yes	yes	yes	OK	
sub-005	ses-02	sub-005/ses-02/anat/sub-005_ses-02_run-01_FLAIR.nii.gz	/lustre07/scratch/alexrees/derivatives/defacing/sub-005/ses-02/anat/sub-005_ses-02_run-01_FLAIR.nii.gz	REPLACED	yes	yes	yes	yes	OK	
sub-006	ses-01	sub-006/ses-01/anat/sub-006_ses-01_run-01_FLAIR.nii.gz	/lustre07/scratch/alexrees/derivatives/defacing/sub-006/ses-01/anat/sub-006_ses-01_run-01_FLAIR.nii.gz	REPLACED	yes	yes	yes	yes	OK	
sub-006	ses-02	sub-006/ses-02/anat/sub-006_ses-02_run-01_FLAIR.nii.gz	/lustre07/scratch/alexrees/derivatives/defacing/sub-006/ses-02/anat/sub-006_ses-02_run-01_FLAIR.nii.gz	REPLACED	yes	yes	yes	yes	OK	
sub-007	ses-01	sub-007/ses-01/anat/sub-007_ses-01_run-01_FLAIR.nii.gz	/lustre07/scratch/alexrees/derivatives/defacing/sub-007/ses-01/anat/sub-007_ses-01_run-01_FLAIR.nii.gz	REPLACED	yes	yes	yes	yes	OK	
sub-007	ses-02	sub-007/ses-02/anat/sub-007_ses-02_run-01_FLAIR.nii.gz	/lustre07/scratch/alexrees/derivatives/defacing/sub-007/ses-02/anat/sub-007_ses-02_run-01_FLAIR.nii.gz	REPLACED	yes	yes	yes	yes	OK	
sub-008	ses-01	sub-008/ses-01/anat/sub-008_ses-01_run-01_FLAIR.nii.gz	/lustre07/scratch/alexrees/derivatives/defacing/sub-008/ses-01/anat/sub-008_ses-01_run-01_FLAIR.nii.gz	REPLACED	yes	yes	yes	yes	OK	
sub-008	ses-02	sub-008/ses-02/anat/sub-008_ses-02_run-01_FLAIR.nii.gz	/lustre07/scratch/alexrees/derivatives/defacing/sub-008/ses-02/anat/sub-008_ses-02_run-01_FLAIR.nii.gz	REPLACED	yes	yes	yes	yes	OK	
sub-009	ses-01	sub-009/ses-01/anat/sub-009_ses-01_run-01_FLAIR.nii.gz	/lustre07/scratch/alexrees/derivatives/defacing/sub-009/ses-01/anat/sub-009_ses-01_run-01_FLAIR.nii.gz	REPLACED	yes	yes	yes	yes	OK	
sub-009	ses-02	sub-009/ses-02/anat/sub-009_ses-02_run-01_FLAIR.nii.gz	/lustre07/scratch/alexrees/derivatives/defacing/sub-009/ses-02/anat/sub-009_ses-02_run-01_FLAIR.nii.gz	REPLACED	yes	yes	yes	yes	OK	
sub-010	ses-01	sub-010/ses-01/anat/sub-010_ses-01_run-01_FLAIR.nii.gz	/lustre07/scratch/alexrees/derivatives/defacing/sub-010/ses-01/anat/sub-010_ses-01_run-01_FLAIR.nii.gz	REPLACED	yes	yes	yes	yes	OK	
sub-011	ses-01	sub-011/ses-01/anat/sub-011_ses-01_run-01_FLAIR.nii.gz	/lustre07/scratch/alexrees/derivatives/defacing/sub-011/ses-01/anat/sub-011_ses-01_run-01_FLAIR.nii.gz	REPLACED	yes	yes	yes	yes	OK	
sub-011	ses-02	sub-011/ses-02/anat/sub-011_ses-02_run-01_FLAIR.nii.gz	/lustre07/scratch/alexrees/derivatives/defacing/sub-011/ses-02/anat/sub-011_ses-02_run-01_FLAIR.nii.gz	REPLACED	yes	yes	yes	yes	OK	
sub-012	ses-01	sub-012/ses-01/anat/sub-012_ses-01_run-01_FLAIR.nii.gz	/lustre07/scratch/alexrees/derivatives/defacing/sub-012/ses-01/anat/sub-012_ses-01_run-01_FLAIR.nii.gz	REPLACED	yes	yes	yes	yes	OK	
sub-012	ses-02	sub-012/ses-02/anat/sub-012_ses-02_run-01_FLAIR.nii.gz	/lustre07/scratch/alexrees/derivatives/defacing/sub-012/ses-02/anat/sub-012_ses-02_run-01_FLAIR.nii.gz	REPLACED	yes	yes	yes	yes	OK	
sub-013	ses-01	sub-013/ses-01/anat/sub-013_ses-01_run-01_FLAIR.nii.gz	/lustre07/scratch/alexrees/derivatives/defacing/sub-013/ses-01/anat/sub-013_ses-01_run-01_FLAIR.nii.gz	REPLACED	yes	yes	yes	yes	OK	
sub-014	ses-01	sub-014/ses-01/anat/sub-014_ses-01_run-01_FLAIR.nii.gz	/lustre07/scratch/alexrees/derivatives/defacing/sub-014/ses-01/anat/sub-014_ses-01_run-01_FLAIR.nii.gz	REPLACED	yes	yes	yes	yes	OK	
sub-015	ses-01	sub-015/ses-01/anat/sub-015_ses-01_run-01_FLAIR.nii.gz	/lustre07/scratch/alexrees/derivatives/defacing/sub-015/ses-01/anat/sub-015_ses-01_run-01_FLAIR.nii.gz	REPLACED	yes	yes	yes	yes	OK	
sub-015	ses-02	sub-015/ses-02/anat/sub-015_ses-02_run-01_FLAIR.nii.gz	/lustre07/scratch/alexrees/derivatives/defacing/sub-015/ses-02/anat/sub-015_ses-02_run-01_FLAIR.nii.gz	REPLACED	yes	yes	yes	yes	OK	
sub-016	ses-01	sub-016/ses-01/anat/sub-016_ses-01_run-01_FLAIR.nii.gz	/lustre07/scratch/alexrees/derivatives/defacing/sub-016/ses-01/anat/sub-016_ses-01_run-01_FLAIR.nii.gz	REPLACED	yes	yes	yes	yes	OK	
sub-016	ses-02	sub-016/ses-02/anat/sub-016_ses-02_run-01_FLAIR.nii.gz	/lustre07/scratch/alexrees/derivatives/defacing/sub-016/ses-02/anat/sub-016_ses-02_run-01_FLAIR.nii.gz	REPLACED	yes	yes	yes	yes	OK	
sub-017	ses-01	sub-017/ses-01/anat/sub-017_ses-01_run-01_FLAIR.nii.gz	/lustre07/scratch/alexrees/derivatives/defacing/sub-017/ses-01/anat/sub-017_ses-01_run-01_FLAIR.nii.gz	REPLACED	yes	yes	yes	yes	OK	
sub-017	ses-02	sub-017/ses-02/anat/sub-017_ses-02_run-01_FLAIR.nii.gz	/lustre07/scratch/alexrees/derivatives/defacing/sub-017/ses-02/anat/sub-017_ses-02_run-01_FLAIR.nii.gz	REPLACED	yes	yes	yes	yes	OK	
sub-019	ses-01	sub-019/ses-01/anat/sub-019_ses-01_run-01_FLAIR.nii.gz	/lustre07/scratch/alexrees/derivatives/defacing/sub-019/ses-01/anat/sub-019_ses-01_run-01_FLAIR.nii.gz	REPLACED	yes	yes	yes	yes	OK	
sub-019	ses-02	sub-019/ses-02/anat/sub-019_ses-02_run-01_FLAIR.nii.gz	/lustre07/scratch/alexrees/derivatives/defacing/sub-019/ses-02/anat/sub-019_ses-02_run-01_FLAIR.nii.gz	REPLACED	yes	yes	yes	yes	OK	
sub-020	ses-01	sub-020/ses-01/anat/sub-020_ses-01_run-01_FLAIR.nii.gz	/lustre07/scratch/alexrees/derivatives/defacing/sub-020/ses-01/anat/sub-020_ses-01_run-01_FLAIR.nii.gz	REPLACED	yes	yes	yes	yes	OK	
sub-021	ses-01	sub-021/ses-01/anat/sub-021_ses-01_run-01_FLAIR.nii.gz	/lustre07/scratch/alexrees/derivatives/defacing/sub-021/ses-01/anat/sub-021_ses-01_run-01_FLAIR.nii.gz	REPLACED	yes	yes	yes	yes	OK	
sub-021	ses-02	sub-021/ses-02/anat/sub-021_ses-02_run-01_FLAIR.nii.gz	/lustre07/scratch/alexrees/derivatives/defacing/sub-021/ses-02/anat/sub-021_ses-02_run-01_FLAIR.nii.gz	REPLACED	yes	yes	yes	yes	OK	
sub-022	ses-01	sub-022/ses-01/anat/sub-022_ses-01_run-01_FLAIR.nii.gz	/lustre07/scratch/alexrees/derivatives/defacing/sub-022/ses-01/anat/sub-022_ses-01_run-01_FLAIR.nii.gz	REPLACED	yes	yes	yes	yes	OK	
sub-022	ses-02	sub-022/ses-02/anat/sub-022_ses-02_run-01_FLAIR.nii.gz	/lustre07/scratch/alexrees/derivatives/defacing/sub-022/ses-02/anat/sub-022_ses-02_run-01_FLAIR.nii.gz	REPLACED	yes	yes	yes	yes	OK	
sub-023	ses-01	sub-023/ses-01/anat/sub-023_ses-01_run-01_FLAIR.nii.gz	/lustre07/scratch/alexrees/derivatives/defacing/sub-023/ses-01/anat/sub-023_ses-01_run-01_FLAIR.nii.gz	REPLACED	yes	yes	yes	yes	OK	
sub-023	ses-02	sub-023/ses-02/anat/sub-023_ses-02_run-01_FLAIR.nii.gz	/lustre07/scratch/alexrees/derivatives/defacing/sub-023/ses-02/anat/sub-023_ses-02_run-01_FLAIR.nii.gz	REPLACED	yes	yes	yes	yes	OK	
sub-024	ses-02	sub-024/ses-02/anat/sub-024_ses-02_run-01_FLAIR.nii.gz	/lustre07/scratch/alexrees/derivatives/defacing/sub-024/ses-02/anat/sub-024_ses-02_run-01_FLAIR.nii.gz	REPLACED	yes	yes	yes	yes	OK	
sub-025	ses-01	sub-025/ses-01/anat/sub-025_ses-01_run-01_FLAIR.nii.gz	/lustre07/scratch/alexrees/derivatives/defacing/sub-025/ses-01/anat/sub-025_ses-01_run-01_FLAIR.nii.gz	REPLACED	yes	yes	yes	yes	OK	
sub-025	ses-02	sub-025/ses-02/anat/sub-025_ses-02_run-01_FLAIR.nii.gz	/lustre07/scratch/alexrees/derivatives/defacing/sub-025/ses-02/anat/sub-025_ses-02_run-01_FLAIR.nii.gz	REPLACED	yes	yes	yes	yes	OK	
sub-026	ses-01	sub-026/ses-01/anat/sub-026_ses-01_run-01_FLAIR.nii.gz	/lustre07/scratch/alexrees/derivatives/defacing/sub-026/ses-01/anat/sub-026_ses-01_run-01_FLAIR.nii.gz	REPLACED	yes	yes	yes	yes	OK	
sub-026	ses-02	sub-026/ses-02/anat/sub-026_ses-02_run-01_FLAIR.nii.gz	/lustre07/scratch/alexrees/derivatives/defacing/sub-026/ses-02/anat/sub-026_ses-02_run-01_FLAIR.nii.gz	REPLACED	yes	yes	yes	yes	OK	
sub-027	ses-01	sub-027/ses-01/anat/sub-027_ses-01_run-01_FLAIR.nii.gz	/lustre07/scratch/alexrees/derivatives/defacing/sub-027/ses-01/anat/sub-027_ses-01_run-01_FLAIR.nii.gz	REPLACED	yes	yes	yes	yes	OK	
sub-027	ses-02	sub-027/ses-02/anat/sub-027_ses-02_run-01_FLAIR.nii.gz	/lustre07/scratch/alexrees/derivatives/defacing/sub-027/ses-02/anat/sub-027_ses-02_run-01_FLAIR.nii.gz	REPLACED	yes	yes	yes	yes	OK	
sub-028	ses-01	sub-028/ses-01/anat/sub-028_ses-01_run-01_FLAIR.nii.gz	/lustre07/scratch/alexrees/derivatives/defacing/sub-028/ses-01/anat/sub-028_ses-01_run-01_FLAIR.nii.gz	REPLACED	yes	yes	yes	yes	OK	
sub-028	ses-02	sub-028/ses-02/anat/sub-028_ses-02_run-01_FLAIR.nii.gz	/lustre07/scratch/alexrees/derivatives/defacing/sub-028/ses-02/anat/sub-028_ses-02_run-01_FLAIR.nii.gz	REPLACED	yes	yes	yes	yes	OK	
sub-029	ses-01	sub-029/ses-01/anat/sub-029_ses-01_run-01_FLAIR.nii.gz	/lustre07/scratch/alexrees/derivatives/defacing/sub-029/ses-01/anat/sub-029_ses-01_run-01_FLAIR.nii.gz	REPLACED	yes	yes	yes	yes	OK	
sub-029	ses-02	sub-029/ses-02/anat/sub-029_ses-02_run-01_FLAIR.nii.gz	/lustre07/scratch/alexrees/derivatives/defacing/sub-029/ses-02/anat/sub-029_ses-02_run-01_FLAIR.nii.gz	REPLACED	yes	yes	yes	yes	OK	
sub-030	ses-01	sub-030/ses-01/anat/sub-030_ses-01_run-01_FLAIR.nii.gz	/lustre07/scratch/alexrees/derivatives/defacing/sub-030/ses-01/anat/sub-030_ses-01_run-01_FLAIR.nii.gz	REPLACED	yes	yes	yes	yes	OK	
sub-030	ses-02	sub-030/ses-02/anat/sub-030_ses-02_run-01_FLAIR.nii.gz	/lustre07/scratch/alexrees/derivatives/defacing/sub-030/ses-02/anat/sub-030_ses-02_run-01_FLAIR.nii.gz	REPLACED	yes	yes	yes	yes	OK	
sub-031	ses-01	sub-031/ses-01/anat/sub-031_ses-01_run-01_FLAIR.nii.gz	/lustre07/scratch/alexrees/derivatives/defacing/sub-031/ses-01/anat/sub-031_ses-01_run-01_FLAIR.nii.gz	REPLACED	yes	yes	yes	yes	OK	
sub-031	ses-02	sub-031/ses-02/anat/sub-031_ses-02_run-01_FLAIR.nii.gz	/lustre07/scratch/alexrees/derivatives/defacing/sub-031/ses-02/anat/sub-031_ses-02_run-01_FLAIR.nii.gz	REPLACED	yes	yes	yes	yes	OK	
sub-032	ses-01	sub-032/ses-01/anat/sub-032_ses-01_run-01_FLAIR.nii.gz	/lustre07/scratch/alexrees/derivatives/defacing/sub-032/ses-01/anat/sub-032_ses-01_run-01_FLAIR.nii.gz	REPLACED	yes	yes	yes	yes	OK	
sub-034	ses-01	sub-034/ses-01/anat/sub-034_ses-01_run-01_FLAIR.nii.gz	/lustre07/scratch/alexrees/derivatives/defacing/sub-034/ses-01/anat/sub-034_ses-01_run-01_FLAIR.nii.gz	REPLACED	yes	yes	yes	yes	OK	
sub-034	ses-02	sub-034/ses-02/anat/sub-034_ses-02_run-01_FLAIR.nii.gz	/lustre07/scratch/alexrees/derivatives/defacing/sub-034/ses-02/anat/sub-034_ses-02_run-01_FLAIR.nii.gz	REPLACED	yes	yes	yes	yes	OK	
sub-035	ses-01	sub-035/ses-01/anat/sub-035_ses-01_run-01_FLAIR.nii.gz	/lustre07/scratch/alexrees/derivatives/defacing/sub-035/ses-01/anat/sub-035_ses-01_run-01_FLAIR.nii.gz	REPLACED	yes	yes	yes	yes	OK	
sub-035	ses-02	sub-035/ses-02/anat/sub-035_ses-02_run-01_FLAIR.nii.gz	/lustre07/scratch/alexrees/derivatives/defacing/sub-035/ses-02/anat/sub-035_ses-02_run-01_FLAIR.nii.gz	REPLACED	yes	yes	yes	yes	OK	
sub-036	ses-01	sub-036/ses-01/anat/sub-036_ses-01_run-01_FLAIR.nii.gz	/lustre07/scratch/alexrees/derivatives/defacing/sub-036/ses-01/anat/sub-036_ses-01_run-01_FLAIR.nii.gz	REPLACED	yes	yes	yes	yes	OK	
sub-036	ses-02	sub-036/ses-02/anat/sub-036_ses-02_run-01_FLAIR.nii.gz	/lustre07/scratch/alexrees/derivatives/defacing/sub-036/ses-02/anat/sub-036_ses-02_run-01_FLAIR.nii.gz	REPLACED	yes	yes	yes	yes	OK	
sub-037	ses-01	sub-037/ses-01/anat/sub-037_ses-01_run-01_FLAIR.nii.gz	/lustre07/scratch/alexrees/derivatives/defacing/sub-037/ses-01/anat/sub-037_ses-01_run-01_FLAIR.nii.gz	REPLACED	yes	yes	yes	yes	OK	
sub-038	ses-01	sub-038/ses-01/anat/sub-038_ses-01_run-01_FLAIR.nii.gz	/lustre07/scratch/alexrees/derivatives/defacing/sub-038/ses-01/anat/sub-038_ses-01_run-01_FLAIR.nii.gz	REPLACED	yes	yes	yes	yes	OK	
sub-038	ses-02	sub-038/ses-02/anat/sub-038_ses-02_run-01_FLAIR.nii.gz	/lustre07/scratch/alexrees/derivatives/defacing/sub-038/ses-02/anat/sub-038_ses-02_run-01_FLAIR.nii.gz	REPLACED	yes	yes	yes	yes	OK	
sub-039	ses-01	sub-039/ses-01/anat/sub-039_ses-01_run-01_FLAIR.nii.gz	/lustre07/scratch/alexrees/derivatives/defacing/sub-039/ses-01/anat/sub-039_ses-01_run-01_FLAIR.nii.gz	REPLACED	yes	yes	yes	yes	OK	
sub-039	ses-02	sub-039/ses-02/anat/sub-039_ses-02_run-01_FLAIR.nii.gz	/lustre07/scratch/alexrees/derivatives/defacing/sub-039/ses-02/anat/sub-039_ses-02_run-01_FLAIR.nii.gz	REPLACED	yes	yes	yes	yes	OK	
sub-040	ses-01	sub-040/ses-01/anat/sub-040_ses-01_run-01_FLAIR.nii.gz	/lustre07/scratch/alexrees/derivatives/defacing/sub-040/ses-01/anat/sub-040_ses-01_run-01_FLAIR.nii.gz	REPLACED	yes	yes	yes	yes	OK	
sub-040	ses-02	sub-040/ses-02/anat/sub-040_ses-02_run-01_FLAIR.nii.gz	/lustre07/scratch/alexrees/derivatives/defacing/sub-040/ses-02/anat/sub-040_ses-02_run-01_FLAIR.nii.gz	REPLACED	yes	yes	yes	yes	OK	
